Name	t00_A_Rep3_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR9	t00_B_Rep1_OR8	t00_C_Rep1_OR8	t00_A_Rep3_OR9	t00_A_Rep1_OR9	t00_B_Rep2_OR8	t00_B_Rep1_OR9	t00_B_Rep3_OR8
P55010	NA	18.72230886765796	19.43226040702035	18.48574768969416	18.564474898066962	NA	18.417664064115396	NA	NA	18.55536563746582	18.328772901685227	18.38072467077916
P55011	NA	14.484622412479798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P55036	NA	18.250280793473106	18.342695923849877	18.57699837700856	NA	18.798188756580682	18.59219610107405	NA	NA	17.969807812017223	NA	18.163501108535602
P55060	23.31159254144368	25.769510328734086	25.644373600900245	25.411679806146307	25.58980903022024	25.02785885284487	25.920449227246195	25.703440491042976	26.095533554220147	25.56264312486386	26.145451984326073	25.961321746666336
P55072	21.636740083590094	22.2084800748222	21.932069909806053	21.980009809575932	21.944943620182084	22.136753815729254	22.112531638466344	22.046818166135143	NA	22.15112526919991	22.292328884892942	22.126595000567615
P55081	NA	NA	NA	17.61529638817959	NA	NA	NA	NA	NA	NA	NA	NA
P55084	NA	18.89910914319367	18.66586453140012	18.680091869972664	18.661445069679154	18.641423727284543	18.675921175464207	NA	NA	18.341251248108883	NA	18.69603960453688
P55145	NA	19.154467640875712	19.093207024130486	18.99696519240058	18.90656765795041	NA	19.00814265707888	NA	NA	18.652672543167142	NA	19.09216933475852
P55160	NA	16.63576146143541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P55209	NA	20.695614208287495	20.251906338322748	21.25868494571569	21.151942167053747	20.66970731903287	19.875928527006824	19.94859418512035	NA	20.985685556521233	21.10249607428464	20.65363179820886
P55265	NA	18.450911059876013	18.873684641002924	18.171905079969907	17.955874765401592	NA	17.48029296842842	NA	NA	17.84352565844089	NA	18.152241923424718
P55327	19.20752764033704	18.72706279926254	18.820510492201834	19.054317080694066	20.052853316296318	19.844610814588	18.836552454085513	NA	NA	19.92043422680827	20.116911007403964	18.92571663024714
P55735	NA	17.62057814441487	17.145950416261545	NA	NA	NA	18.168670017742386	NA	NA	NA	NA	17.75740181875436
P55769	20.469989161661506	20.072169155878342	19.873567778643583	20.269078721584886	19.986383708299073	19.749032199919892	20.32728882228016	20.655540384602293	NA	20.25887538899015	19.84284907607476	20.373203625882795
P55786	NA	18.37547292528899	18.26446122466843	18.459510104718674	18.69600802356876	NA	18.222226389198337	NA	NA	18.49996607495845	NA	18.030997805416124
P55809;Q9BYC2	NA	18.875587308129997	19.458208859057986	NA	NA	18.414839777250283	19.01745610162728	NA	NA	18.593073063323686	NA	18.983226641269038
P55884	19.674037559100263	20.12230373455582	19.57629133876257	19.860869284815497	19.30621368750965	19.898357636110863	19.918179635003987	19.809477756308024	NA	19.78868001848479	19.354672016358872	19.888824306209195
P56134	NA	18.81962066746188	18.694593778774006	18.281676409079036	18.9022930926756	NA	17.937988884414924	17.985374735266156	NA	19.007439958924436	18.716480423863654	17.975884665927868
P56182	NA	17.48790107016467	17.171271601475134	NA	NA	NA	NA	NA	NA	NA	NA	17.301099674615084
P56192	NA	19.72273614295825	18.57356018607356	18.963798960728457	18.831864294915757	19.320954117795466	19.054222590851	NA	NA	19.80596516777247	19.336962833865595	19.643275249174714
P56385	NA	18.646835948190176	NA	NA	NA	18.810336556743813	18.687107615836222	NA	NA	18.4974899424453	NA	18.759352640026837
P56537	NA	18.33072574615731	NA	18.782818637029212	18.961451505551633	20.3967257028627	NA	NA	NA	18.63778233012841	NA	NA
P57088	NA	16.96493149715597	17.481246703763556	NA	NA	NA	17.753379890517202	NA	NA	NA	NA	17.473154285528807
P58546	19.45088553388875	19.96040954598322	20.338277964756	20.1195250685163	19.78107255047556	NA	20.365291113794598	19.447341264755917	NA	20.4168852799473	19.473667849904025	20.073904107031403
P58876;O60814;P57053;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880	25.979572210588934	25.93703820805509	23.06994639883528	26.53754260077429	26.512390610255988	26.07342950508388	26.301770897118953	26.7733080118036	25.342379500123783	25.928563608652105	26.51592084103672	25.569040361982648
P59998	19.062943819988796	19.546880939143648	19.60968583748807	20.009147902594584	19.36832827794572	19.424686605282186	19.421465267183635	20.01523496037686	NA	19.340733333229394	19.33113966298211	19.637436098681412
P60033	NA	18.95670391396312	18.22740161546865	19.087429906714615	19.516944692021966	NA	NA	NA	NA	20.026108976133102	20.014685882721935	18.964910242899226
P60059	NA	NA	16.38621252484307	NA	NA	NA	NA	NA	NA	NA	NA	NA
P60174	21.7924901410582	21.768559142807547	22.01317735620254	21.979493928773426	21.78783450736142	21.687155644915368	21.754421695793482	21.509548734500555	NA	21.728972880942337	21.65419831612707	21.865862389191584
P60228	NA	19.1819402671221	19.493865080349664	19.35977993690177	19.540622720127104	19.19517501914275	19.792080075945872	18.763155160466095	NA	19.47217679783723	19.58074106105595	19.3185543108862
P60520;O95166;Q9H0R8	NA	17.61065228449923	18.141249895872495	NA	NA	NA	17.735712978643985	NA	NA	NA	NA	17.786699289981343
P60660;P14649	22.704616278229	21.67332716514717	21.539925633007137	21.772730787670007	21.344683004388237	21.815012466545802	21.908037314043934	22.175151074232513	22.456112265533726	21.73300758804116	21.43373094294471	21.823406417096088
P60842	23.06465989507253	23.088675480033952	23.29976662423566	23.263891193766263	23.146184940698447	23.21051692843914	23.141643205880147	23.185498553985134	22.787018292721598	23.32380999835862	23.041219928386067	23.181072127042647
P60866	20.424588362956534	20.314659619913833	21.381552154858856	21.226872777080366	20.80104425758719	21.18660934550803	21.121796431025825	20.809211453577063	NA	20.385738206290306	20.878622046784738	20.9055426946332
P60891	NA	19.185332315236032	19.46992837107494	18.991681187892038	20.006295036353304	NA	19.201426159338972	NA	NA	NA	19.419621255297653	19.406854192962925
P60900	21.0698866450504	21.46752289105013	21.319794255365622	21.416820387659996	21.386685105418753	21.02902841650401	21.372145764197537	21.03308693596098	NA	21.459451098715235	21.376718821716647	21.49088399217714
P60981	NA	18.571844728615655	17.864099760749518	18.054813422233856	NA	17.361871595448694	18.45829719177308	NA	NA	18.266053274483987	NA	18.765721610830294
P61006;P59190;P51153	NA	16.547415139808702	17.06781888485034	NA	NA	NA	NA	NA	NA	NA	NA	NA
P61009	NA	17.288922058500223	NA	NA	NA	NA	17.855124560121933	NA	NA	NA	NA	17.52326990928703
P61011	NA	17.88538019805921	17.391625223341542	17.46293904180682	17.69576280727314	NA	NA	NA	NA	NA	NA	NA
P61019	NA	18.16436513514427	18.67158911835126	17.980532380681872	17.37111702882653	NA	18.12197989831683	NA	NA	17.530602241415245	NA	18.019386304564456
P61081	NA	18.399266209627637	18.00577868229688	NA	NA	NA	18.36828436517675	NA	NA	NA	NA	18.25179675487301
P61088;Q5JXB2	NA	21.065747965628137	20.92285227899805	20.88624921843788	20.874071532303713	21.137962788057173	20.528830436572264	20.41867399619437	NA	20.782909040374314	20.716775584305417	21.056991618569715
P61106	NA	18.22947007585517	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.405287639648346
P61158;Q9C0K3	NA	20.491630819787318	20.251456725528804	20.138996941272133	20.202008966381545	19.856790213706045	20.292285350147914	NA	NA	20.586662406583883	20.069980471976937	20.716039971438665
P61160	NA	20.521144239503297	20.333719012826464	20.17139925572319	20.221851082074256	20.25512868180148	20.480426530985614	NA	NA	20.48555279623472	20.074133221763663	20.487233937883342
P61163;P42025	NA	19.418120277816058	17.691547602489408	18.81040112378281	NA	19.94814822564364	19.057500397032804	NA	NA	NA	NA	18.76856756505352
P61201	NA	NA	17.586879448672413	NA	NA	NA	NA	NA	NA	NA	NA	NA
P61204;P84077	20.693543482910496	20.593015834930295	20.82486872505988	20.71287077029208	21.007847915357363	20.35928852169927	20.749996732181593	20.678757230888788	22.240140884253627	20.22653438124364	20.721980152939857	20.5944067768112
P61221	NA	19.947280456038584	19.459591431769205	19.576834685507745	19.725375728715015	19.775228185444888	20.03722812266122	NA	NA	20.05323260135725	19.04908238774271	20.056607838020106
P61224;A6NIZ1	NA	19.16844859687485	18.938913275985826	NA	19.022112401847806	19.10408654061272	19.051553878833705	NA	NA	18.955868621059352	NA	18.70442586635426
P61247	21.50944009157163	21.967058368203883	22.272964696290806	21.99298355778857	21.652962122718563	21.554439065821715	22.169439470899423	20.620353394504676	NA	21.415143945950874	21.84674707420112	21.946820882657008
P61254;Q9UNX3	NA	19.071929624906367	20.08391868856205	19.654432196613882	19.59700892803283	19.720795870217348	NA	20.030987385723908	NA	19.592148636404026	19.537818436357266	20.089620579520115
P61289	NA	19.153426604690097	19.62512614100083	19.156701346739148	18.878847060557025	NA	18.799960072700404	NA	NA	18.898871312917457	NA	19.13879275986458
P61313	21.430842745756483	20.5969333730524	21.157575158955908	20.895758473334798	20.718443196413943	20.755514730821808	20.820951224432036	21.0370343281698	NA	20.41216857554123	20.124153833435294	20.482765472950117
P61353	20.807668628019428	20.710770494329367	20.841319931097395	20.8178693686552	20.091446225621922	20.62313571349309	20.664999914408448	NA	NA	20.144340167356575	20.246283479939773	20.380785989431867
P61513;A6NKH3	NA	18.609200416168495	NA	NA	NA	21.108373899015817	19.502897956557785	21.04730750240052	NA	21.052310288408698	NA	20.115399168349242
P61586	NA	18.97859183062015	19.237562283870425	18.86710007950944	NA	NA	19.22762433092114	NA	NA	19.01387033723568	NA	19.47401674597389
P61604	23.03149832559621	22.949954953070954	23.72438702238253	23.34622782034572	23.479604604767765	23.323481672004963	23.313967443782325	23.112608954175595	22.388785834357016	23.14966300275354	23.51913275318115	23.055503899915468
P61758	NA	19.152384816759348	19.026896704184818	19.023952882076262	NA	NA	19.146668486002127	NA	NA	18.84672093020051	NA	19.136349338121114
P61769	NA	17.768625653864948	NA	NA	NA	NA	18.286622590603578	NA	NA	NA	NA	NA
P61956;Q6EEV6	NA	20.16862782478251	NA	NA	NA	NA	20.944283000358663	NA	NA	20.40949577507152	NA	NA
P61960	NA	18.84403702519283	NA	NA	NA	NA	18.12276243005526	NA	NA	NA	NA	18.536577604215466
P61962	NA	17.082312634404705	16.06368631635778	NA	16.650251112422676	NA	NA	NA	NA	NA	NA	16.84439784873336
P61970	NA	18.347248450781787	18.850774890252445	18.370941961716596	18.20658950174204	NA	NA	NA	NA	NA	NA	18.250455087296643
P61978	21.718067456243556	21.869136470805937	21.913539853684775	22.292609864394866	21.837265791297554	21.930445222895393	22.1339767983741	22.50703332728027	22.745145593740574	21.709171809502358	22.114605613520766	21.98701793776483
P61981	27.884003854678387	25.616942961158326	26.01470570299773	26.17688834475295	26.002812633796722	26.310787561052415	26.155630684276616	26.725261205662864	NA	25.993883662601995	26.374085810419754	25.97183330996281
P62081	NA	20.06255676058885	19.709925292675106	19.56345853656639	19.45787253627033	18.096966141232823	19.032993571255425	19.791615759651517	NA	19.42816316379765	19.376930500249912	19.335483959933637
P62136	20.915865795974497	20.38816916418521	20.359608027620382	20.34665459006955	20.201145409531083	20.726215196784874	20.582878415952788	NA	NA	20.258646933717955	20.542022050846274	20.258308450967228
P62140	NA	18.299067606172294	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.56243389334497
P62158;P27482;P02585	22.329261788312298	22.33024014784829	22.318024044269578	22.232829913937977	22.09835353484138	23.638014849749133	22.55778119934226	22.15367151903891	22.20344404769712	22.520247909304288	22.11874373927064	21.965850682116294
P62191	NA	19.45385541160262	19.550865231438536	19.619346396225357	19.194391867080636	NA	19.773218014610276	NA	NA	18.815035712767873	NA	19.393564990679184
P62195	NA	20.10835668281843	20.15991286670278	19.9246306604746	19.616090354196203	20.273752762674807	20.2408400195243	NA	NA	20.30041815000439	19.690246896297054	20.28563804686913
P62241	21.40554103565868	21.825969577904882	21.597045411144162	21.898453534654877	21.8737618912571	21.950011911259907	21.97852627434626	22.291248139155385	22.487045853710562	22.370305353788964	21.74096902232486	21.70946361866227
P62244	20.197042290260775	20.731998209862898	21.56307280082299	21.159120925944755	21.052032514999254	20.536700898399094	20.922680149602055	21.34441001677236	NA	20.62270132612438	20.98806636302184	20.905613726613762
P62249	20.842608926550007	21.484809553931303	21.68445360589004	21.58640664082282	21.546307151126648	21.559914599384243	21.517996630660992	21.61187901788177	NA	21.19087980909913	21.145520503004857	21.191422035541137
P62253	NA	16.20249346488615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62258	25.063777434408923	24.998960949410538	24.85326788065569	25.213305468466377	25.11378331108505	25.128557701572383	25.141786468399644	25.113588786411782	25.32925188982503	25.201860620992342	25.17786077301711	25.20654235608753
P62263	20.411042946810472	20.809613692713363	21.16684374331222	21.187569779161908	21.176063088345295	20.42473322353407	20.77229879787269	20.768333559889285	NA	20.903247754451463	20.778967025174754	20.810414520553074
P62266	20.11322087738962	20.283450063020652	21.372432067977968	20.607393622849322	20.32658373700122	19.506096864526032	20.334695413748516	NA	NA	19.96525103162783	20.132098347955132	20.066807209174076
P62269	22.126419279188937	22.232789816991886	22.652713287341992	22.278699435543682	22.070320970170393	21.941728472000968	22.509513729038094	22.191692035315924	NA	22.153123866671265	22.051143737952657	22.279785986250126
P62273	18.89761194916742	19.07580513873865	19.45653241717284	19.703604916997694	19.153728628503707	NA	19.10103698448698	NA	NA	18.511363228685518	18.628104662778608	18.66408249147551
P62277	18.99142197990949	19.45407599593222	20.254264509375805	19.38822969344096	19.86948204427898	19.26286797565399	19.709825884047827	NA	NA	19.56458037639522	NA	19.493882444825996
P62280	NA	20.27847631953496	21.286386750346157	20.83622062360561	20.149769914245752	20.058816124023508	20.81392748911921	NA	NA	19.782607173131943	20.340848952329647	20.976506942906216
P62304	22.054454978394983	19.837710946667897	21.599741336002193	20.258798325026596	20.88271460948261	21.80618234259386	20.23157455899988	21.666558634174237	21.411542099186782	20.90251683182924	20.859857895849103	18.97200969264861
P62306	20.663593692594876	19.71550120018958	20.75315667309958	20.16971189290992	20.149769914245752	20.018533692474183	20.48984009604019	NA	NA	20.079467702841846	20.229557188339093	20.349379142812865
P62310	20.114672981896156	19.788106454351006	19.264617192904417	19.71939414277957	20.063074123987814	19.540319808632297	19.513211321065224	19.828943908312723	NA	19.90715920027082	20.23203723008591	19.143570859008225
P62312	NA	18.16665509211765	18.52895809868187	NA	NA	NA	18.307851819607183	NA	NA	NA	NA	18.248709052029614
P62316	19.40731350621344	20.103208791394223	20.70676376761513	20.72572410638882	20.500913917563533	20.028307617236088	20.207801497239647	NA	NA	19.723081741659414	20.428754783736355	20.24792488729499
P62318	22.52697924112631	20.943619455239052	21.543786426780677	21.320822296678884	21.660476059204424	20.686523960173407	20.961608749489614	21.602996154110993	22.040135600644298	21.633489534224623	21.809685147082806	20.387922002628645
P62333	NA	18.866666798921976	18.29200502305474	18.582842709269848	NA	NA	18.63974899476668	NA	NA	18.48160390017641	NA	18.834701521473313
P62424	21.475136951037932	21.433015056162407	21.541397630115625	21.503290670850983	21.580340329247	21.37794797693087	21.551256436779564	NA	NA	21.365672290228446	21.41092821345885	21.52063809889638
P62487	NA	16.743880014358954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62495	NA	20.18577513139693	20.782628521368473	20.305207734351363	19.98881622220986	20.028000784881865	20.348245890901108	NA	NA	20.022211432546342	19.86286594043933	20.078700053321352
P62701	21.40937067219266	21.495699222945834	22.056641903010597	21.700235886227006	21.822260446340675	21.47506589803027	21.70983402132812	20.881750933980463	20.58609289218792	21.66886416916431	21.591575567892647	21.555506205282914
P62750	21.21725478870989	21.63743777573567	21.782239497490995	21.611616776800442	21.27469858865839	21.548621846825444	21.941964027443134	NA	NA	21.305403470906022	21.027702672553346	21.79185796487018
P62753;REV__Q9Y5R4	21.913634574264	21.827389273985684	21.85362896063277	21.593526179788356	21.256287734987044	21.783413271600615	21.859055561659563	21.440732040683276	21.148110505930035	21.58424876826883	21.497135085674408	21.857588059208204
P62805	25.45088988865334	25.1859895716231	25.783794963993035	25.78196587985344	25.171252161374664	24.84296121940432	25.492077466177975	25.820508213936762	25.28843610046848	25.09119018786639	25.440225041016966	25.301677354073654
P62820	NA	NA	NA	NA	15.311038230373555	NA	NA	NA	NA	NA	18.853751354423675	NA
P62826	24.17107225745492	23.815438064939343	23.853684503378194	23.696997043119396	23.654833015797454	23.962228134080803	24.325962206057127	24.17192701924918	23.81057829958838	23.88695196239032	23.790487155099264	24.075388767550674
P62829	19.51333761441072	19.40737671421419	20.190021965458588	20.44877663065551	19.918565567089686	20.053052349027976	18.935847623636754	NA	NA	19.622204187924808	20.58684682544401	18.87086251442953
P62834	NA	16.469062643407593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62847	19.848509600246285	20.186549732779774	20.00663149647379	19.970764828607724	20.424225193601814	19.711998341419573	19.566974389328525	NA	NA	20.254413972708697	NA	19.70540544793291
P62851	21.53124167417852	21.78786583686625	21.875567740721106	21.7608117384238	21.703144795370342	21.683263960886073	21.90413103354742	21.417975579991822	NA	21.562943823670196	21.457710134727726	21.835350471875298
P62854;Q5JNZ5	19.665636489512487	19.671470744939977	18.835137060513706	20.24192050499115	20.145800307492642	19.42829506169155	18.694232213155434	19.704377563773225	NA	19.571126483723603	20.20016316681152	NA
P62857	NA	19.417498276194888	19.481170007501298	19.699417459023696	19.685972730075854	19.092894080399727	19.189687701152803	NA	NA	19.433941209711584	18.706884404116256	20.177076064904067
P62861	NA	19.77004382645432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62873;P16520	19.652791006229357	20.199983564770527	19.839615925069698	20.580159434235256	20.253969770181865	20.722901593173688	19.86094011021253	NA	NA	20.86263708693552	NA	20.225907200476453
P62879	NA	17.803668344348317	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.015020952866355
P62888	21.35524233211755	21.08824624086421	20.968157348659155	21.202264680734377	21.29513378673444	21.273299787036457	21.10827817082566	20.94799762038945	NA	21.51569053201132	21.171665788702022	21.054559282417276
P62899	21.25811105122847	20.51234460843516	22.148699414606163	21.232599027318155	21.06788684007747	21.041926402901552	20.563376195566867	22.251423129050384	22.11054984498123	20.669422828615502	21.236229815275852	20.851553824787473
P62906	NA	20.7086150347136	20.514903281775087	20.193868989001967	20.412015536909728	19.90991029248643	20.14551382955668	NA	NA	20.208077977857677	20.386213741084248	20.754013081678416
P62910	20.02754820519571	20.27296448459725	20.678779938131125	20.777288944399416	20.38576247524736	20.18763991562178	20.654976186456206	NA	NA	20.6384146135194	20.45387889934814	20.270825289405067
P62913	21.067767927521547	21.27395400526766	21.12057082328771	21.15559355244943	20.928080638560022	20.936588368298356	21.334695413748516	21.338824473037736	NA	20.98119257549685	21.095779007475578	21.332200559204168
P62917	19.717449756755823	20.21773903004867	20.81189155373856	20.971664329153953	20.38075915510293	19.396535564968037	20.446058934975596	NA	NA	20.28176499875191	20.648794475713213	20.51524831405294
P62937;Q9Y536;A2BFH1	25.102270315773584	24.85886444287047	24.99970447721368	24.96840963379887	25.06448231838062	25.063101432354017	25.041776789327727	25.00553602983101	25.104830441110344	25.143126281906213	24.996529014306475	24.986178527116323
P62942	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.320169325695893	NA	NA
P62979;P0CG48;P0CG47;P62987	21.478786458225837	21.737973990236867	22.30473194312062	22.49799346847782	22.35125921289408	21.710383450077586	22.054953059635228	22.45334104681606	NA	21.377818926861025	22.325415480013213	21.661392777266656
P62993	NA	19.157021784187	19.24333964207484	19.176017346191372	18.705017040174535	NA	18.835926264939967	19.105013849789227	NA	18.716143539818795	NA	18.846412207049614
P62995	NA	17.064026796003382	NA	NA	NA	NA	17.973614149655003	NA	NA	NA	NA	17.639965883766628
P63000;P60763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.449027612261496
P63010	NA	19.778009859820145	20.233584000756167	19.98974250342199	19.870335925890416	19.35919095660551	19.946080234603023	NA	NA	19.498360942275077	18.893355158348278	20.004500511474443
P63104	25.926406788717085	24.54657928687957	24.77233274927597	25.07656228914981	25.542988275744957	26.15360550446322	25.178302919696172	26.00684292851641	25.87496625868772	24.96756791227628	25.707213719557927	24.52489848408666
P63151;Q9Y2T4	NA	18.632256779689943	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.505982993981224
P63165	NA	17.318541530544667	NA	17.745665912853152	NA	NA	17.871221334725423	NA	NA	17.670436457882893	NA	17.68091334531143
P63167	21.442219693375005	20.902251639138125	21.39291000277121	21.946475049517822	NA	21.487895416371767	21.02935962600018	NA	NA	21.542070623190384	NA	21.012107761256168
P63208	NA	18.5378385095177	18.980201221878158	19.36850632404388	18.973436911503136	NA	18.23747969471402	NA	NA	18.82299931913314	NA	18.595921824311215
P63220	NA	20.20326789243169	20.641003799168306	20.75624129595575	20.989959517002443	20.07539162743483	20.806869391514713	NA	NA	20.60762246274131	20.885377358354898	20.889470916382514
P63241;Q6IS14;Q9GZV4	21.433137080515102	21.579557096305262	21.0519376336058	21.876122675431855	21.8310989732723	21.99419007447083	21.433696265804283	21.033162949293324	21.515517839566172	21.566824149516037	21.52245713151604	21.613709821500894
P63244	22.701276507377642	22.777712476786377	22.94502242968929	22.819407587204683	22.79713075634807	23.00411025007226	22.933434900345883	23.101940661086225	24.479541048076925	22.84898756103233	22.6777123851672	23.01347611209088
P63261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.962552740644142	NA
P63279	20.41878178753803	20.038241783074305	19.9170523499553	19.809859562871555	19.654612241447815	NA	20.00469757176591	NA	NA	19.99435537682035	19.92731706493625	20.276658815351787
P67775;P62714	20.205188840826587	19.91252140782835	NA	18.99886705054535	19.18453898599676	19.234985508640506	19.088173500022005	19.41312390659427	NA	19.53607923501834	19.38289452296784	19.731782105158054
P67809;Q9Y2T7	22.52148829890128	21.228847108786685	21.58995010263238	21.4959027972829	21.589420158865632	21.544337353243964	21.770427395546655	NA	NA	21.678203974870584	21.26577965556557	21.80684396150867
P67870	NA	18.68508154757338	18.613084661578597	19.148402678768488	19.676080248917604	20.50044598165542	18.670211623547722	NA	NA	18.79944662581483	19.80337129223746	19.005481783358242
P67936;P09493	20.813280121451353	20.913992113247385	20.797411234479316	21.088540246499143	20.951964047859857	20.780592930404914	21.008341161224063	NA	NA	21.121845794546694	21.37665655741328	21.24304228607118
P68036	NA	18.467504680836864	18.323189123281566	18.91306458598474	NA	18.44787862200885	18.328306835993494	NA	NA	18.488672981372837	NA	19.166823870273628
P68104;Q5VTE0;Q05639	24.413652001513395	24.655643925102456	24.732564958014972	24.88286014020106	24.735648567415723	24.413075579792583	24.795086143603754	24.86244792635774	23.955074438338244	24.699378846413765	24.649825340380787	24.755787250839358
P68371;A6NNZ2;A6NKZ8;CON__ENSEMBL:ENSBTAP00000025008	25.2440481466261	25.168382781038247	25.37596198963739	25.357488163207563	25.459369402513833	25.287043946229975	25.18186390777498	25.41985907484736	24.867513044670467	25.3981585862985	25.261882899943853	25.042254943988542
P68400	NA	18.903800137125668	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.77933748031196
P78344	NA	19.065904333820548	18.268066461965393	18.44403805778987	18.53293656866067	19.153503537401193	18.600927571466237	NA	NA	19.02541088055142	18.753203080226097	18.9337078729923
P78346	NA	16.323330978986416	16.70756709102981	16.29985343873019	NA	NA	NA	NA	NA	NA	NA	NA
P78347	NA	NA	17.311245006058986	NA	NA	NA	NA	NA	NA	NA	NA	17.29616649140883
P78371	22.06386285742263	22.25379592148759	22.289921258381792	22.55228560234587	22.756372135767414	22.535676046290234	22.417469754707028	21.897702682723466	22.08375544840603	22.68246814325999	22.583586800714052	22.374050933387316
P78406	NA	18.48646397965747	NA	18.994243895656933	17.974188119560147	NA	17.674854438475165	NA	NA	NA	20.186304589944168	18.025046816963666
P78417	20.69462272029972	20.659405219528196	21.152105731332306	20.495133052011397	20.81159032092908	20.468466777124352	20.676370968671247	20.657711335141876	NA	20.518460079493167	20.675157934762716	20.30343057097851
P78527	NA	21.112787854387502	21.235574513595086	21.0380394660058	21.284049693162665	19.93549271052349	20.754184987918926	NA	NA	20.98319886522895	20.80751585396284	20.941461104400307
P78559	NA	17.617692884519563	18.13141175099397	17.71881731196873	NA	NA	17.49222650088968	NA	NA	17.075063314812077	NA	17.642627620529165
P82650	NA	NA	18.433727507601997	NA	NA	NA	NA	NA	NA	NA	NA	NA
P82930	NA	14.561160291663859	17.55006111470166	NA	NA	NA	NA	NA	NA	NA	NA	NA
P82933	NA	15.820430782500928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P82979	NA	18.605895271444822	19.32053388185953	19.44935295746735	NA	18.685318132408913	19.07711330336379	NA	NA	18.721922165373698	NA	18.838456911986565
P83731	NA	20.169411685188045	20.440429407532374	19.812858801375747	19.86303837341374	19.99050992858411	20.021710215571307	19.423321483634183	NA	19.73531628839512	19.71990057802093	19.854073610853696
P83881;Q969Q0	NA	18.19235704275328	NA	NA	NA	18.46973253709603	18.710655650312606	NA	NA	18.277148370681545	NA	18.174531628546305
P83916	NA	NA	NA	NA	19.104726679075615	NA	NA	NA	NA	NA	NA	NA
P84085	NA	17.823894309549267	NA	NA	NA	NA	NA	NA	NA	18.0847868286286	NA	18.579488749472134
P84090	21.663894285374564	21.79107077503831	21.69267411269501	21.65585350750308	21.748266199002888	23.050146693856206	21.858395020600664	21.964951601452796	22.401801601575407	22.079791024830804	22.389951095047056	21.56345172485605
P84095	NA	19.64471159207257	19.638753600171164	NA	NA	19.351486912295154	20.374457652477467	NA	NA	19.979738001311233	NA	19.566357148041305
P84098	NA	20.067370963907845	20.920874435898185	20.663024807129933	20.541344248044563	19.895568487557565	20.748016911586973	NA	NA	20.1904606907842	NA	20.472252942698265
P84103	21.48877526001718	21.061109361379522	20.9772948342068	21.081314126490874	21.44974173770806	21.011209997982842	20.921204965256425	NA	NA	21.122975744597326	21.142667374284354	20.893774260485646
P99999;CON__P62894	NA	18.00713492534397	19.794219856352942	18.662030684264785	18.280117926294782	NA	17.705539300625784	NA	NA	17.82228841112761	18.46956358425819	17.59957956113774
Q00013	NA	17.465244831140687	18.41144205083702	17.30034702338261	17.854134993457933	NA	17.408387793326153	NA	NA	17.673524492778448	NA	17.398560274034956
Q00169	NA	16.58871933507753	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.20913489438431
Q00325	NA	19.445281689555785	21.283365973483548	19.50510784804618	19.218367868907215	NA	19.174366071288997	19.362599632909173	NA	18.995041231380874	19.042535279837494	19.44299109992186
Q00341	NA	17.083928993073474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q00403	NA	16.411570168243845	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.279371614325722
Q00534	20.269809982463507	20.449289101409978	20.704301830087836	20.411832760933176	20.266996985154567	20.556408397684308	20.281923076069013	NA	NA	20.30462910710365	19.90322686628628	20.091619983967828
Q00535	NA	17.08535368956592	17.62985592368675	17.176089386690446	17.525741459452973	NA	NA	NA	NA	17.253313658654427	NA	17.231992805731345
Q00610;P53675	21.089264067938227	21.762486343442546	21.610387281547535	21.848439392106265	21.857685718816544	21.51436762773296	21.808694144378865	21.016727247159192	20.810159945216625	21.74919714375134	22.877500413656062	21.683268657988148
Q00688	NA	17.86473226129015	17.96681595603297	18.024353078578347	17.951597332461503	NA	NA	18.513586079079435	NA	NA	NA	17.757590723240266
Q00796	NA	18.387842050812353	NA	NA	NA	NA	17.92509338754666	NA	NA	NA	NA	18.87655580363526
Q00839	23.502818047259275	23.50925201337978	23.686429972021745	23.59718491033361	23.498053965061725	23.522286291729102	23.721726296933287	23.720445516999174	23.637978969833945	23.471698894184527	23.564116496741576	23.648250577813844
Q01081;Q8WU68	NA	20.124268708275853	19.761895892397423	19.627728550719766	19.445466373706115	20.69640480818178	20.391705087542153	NA	NA	19.813792278051046	19.558275950882337	19.865760165161273
