Name	t00_B_Rep3_OR9	t00_B_Rep3_OR8	t00_C_Rep3_OR8	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep2_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR8
P19174	16.546234821358148	16.02600899019581	17.347366457259184	NA	16.89342721018044	16.354013150444253	NA	NA
P19338	22.81339863455769	22.93884314422662	22.659526747206517	22.77221220786022	22.761632622804257	22.996621603889626	22.87325594588528	22.46906018556323
P19388	NA	16.668576558746683	NA	NA	16.790393960790503	16.87156994437108	NA	NA
P19404	NA	17.208969129820737	NA	NA	NA	NA	16.579389791623836	NA
P19623	19.25699974693161	19.47820670885553	19.284260877096813	19.261408290958684	19.596633682214105	19.52469101437474	19.086944662447355	19.569174979855042
P19784	17.30857746936803	17.21988722128588	17.917897642769834	17.16267212468311	17.86887452733152	18.14644908644486	17.764952707478056	17.35674555592592
P20042	19.158150759860888	19.218355418634317	19.352404548787916	19.615644471088494	19.46409532416402	19.05403749726955	19.252321441204366	19.16118235263322
P20290	18.404951389305047	18.29577631019188	18.050714102897036	19.609451706755554	17.35159642126362	18.781430376747355	18.83046512288552	18.72291614495569
P20340;Q9NRW1;Q14964	19.789850928214424	19.891982760142575	19.62128759151073	19.942911311703266	20.066770066302052	19.70601776560924	20.027231220962204	19.67060818889297
P20618	20.68265532831796	20.078069917892734	20.11024052792168	19.676750002832797	20.078740721114652	20.254110245538307	20.361618128586745	20.685063110491946
P20674	19.296943634403693	19.128969807755517	19.007082506291564	18.97656535898963	19.103982147103384	19.517199610136355	19.47573521196997	19.206515415178075
P20700	21.643233493533057	21.910860411825595	21.625734302617904	21.696229252634005	21.702941583467066	22.005773910580686	21.92559508854513	21.718670384655105
P21127;Q13882	NA	NA	17.97685275809875	NA	16.589388892355473	16.994988065753866	NA	NA
P21266	NA	NA	NA	NA	16.6330363339457	NA	NA	NA
P21281;P15313	17.82366363083928	17.321176753880742	17.334384786979296	17.71685357952571	18.125977214773247	17.91069857604859	17.769225095304574	NA
P21283	NA	NA	NA	NA	17.14140038214261	16.590470901562973	NA	17.222440299246024
P21333	22.387934056568003	22.677705933187717	22.504328728386962	22.464726659748	22.512477000192217	22.449397842819078	22.39258661932094	22.41481080441502
P21399	16.966217339055547	17.407656894280514	17.350656912008457	17.09961409164289	17.049209928645688	17.117015564846653	NA	NA
P21796	21.376864081487508	21.102381540477825	20.900444896960554	21.42934295898235	21.22098322984365	21.35835743311878	21.335786073624075	21.081083588677416
P21912	18.335559560897977	18.15726216011958	18.83947480881748	17.70811328171686	18.473356522369727	18.396730934856617	18.140991263650488	18.423646281674593
P22033	NA	NA	NA	NA	NA	15.981900532805223	NA	NA
P22061	18.394958413201987	18.098670721090844	17.402064491939758	17.865166310499234	18.624111276893085	18.568575313826326	NA	18.5174865688206
P22087	19.035873380264423	NA	NA	18.61528092575099	17.411509590257193	NA	19.87482872871216	NA
P22102	20.81217397579261	20.442599515461048	21.17681441662903	20.959781921786764	20.928352698585744	20.742909231271447	20.860480833014186	20.96818802996257
P22234	22.53542801187099	22.906146355020685	22.69027904363999	22.682702409969565	22.728868080471823	22.64388681232334	22.530944742363687	22.993566240780595
P22307	19.571526359358113	19.71386740845458	20.22949402314618	19.33558477041621	19.457912440482794	19.456799904480587	19.24175990345816	19.494621606384236
P22314	21.897937197492354	21.817453732797375	21.565650354888366	21.96070206227655	21.675969428381194	21.630633490636964	21.895612650820812	21.976373012254207
P22392;O60361	23.21324300396703	23.3680062027327	23.182433185984117	23.35157978210708	23.112554973831568	23.404050872526465	23.428282356865832	23.02380868270378
P22626	23.25959525446516	23.473115941984112	23.229121614944763	23.496915897417306	23.233378956304737	23.459085613797345	23.50997424685891	23.347365831516015
P22695	18.625211138831006	18.484307230830645	18.263149299239164	18.405712851212165	18.508048528561222	18.647586070001047	NA	18.546297569304976
P22830	NA	NA	17.454136853469514	NA	16.994350257359983	NA	NA	NA
P23193;Q15560	18.568351562160654	18.482479781334103	18.19508177992705	17.691392253790575	18.272172379109232	18.30433827886485	18.382684334364964	17.98860883996239
P23246	21.709295483923675	21.61227428228645	21.243461306089635	21.55570245516247	21.35700319169907	21.911005357392106	21.6568002707783	21.787389894374797
P23258;Q9NRH3	NA	16.942818491898624	NA	NA	17.178807184625537	NA	NA	NA
P23284	20.65307464841763	20.80722422852921	20.94752310089022	20.793924952166638	20.8568151351283	20.84225689886568	20.919834676612098	20.823014769765173
P23368	19.079324132094737	19.163928749720057	19.2642010627851	19.010663765841215	19.269354797898146	19.13668063433713	18.96093069574447	18.771473513239442
P23381	18.166290104670903	19.351320507984344	18.79042645450426	19.011584917832796	19.30639607629718	18.823904991826282	18.276489265756105	19.329966174821017
P23396	22.45791382563502	22.456145132257564	22.61610428974715	22.496492964388167	22.410790032149194	22.589974572006067	22.422752509384324	22.493534801168728
P23434	NA	NA	NA	NA	17.49599384819849	NA	NA	NA
P23526	21.89156468624132	22.012107761256168	21.670265594892495	21.82258858503049	21.83450217464718	22.183230317926327	21.972113869204605	21.61241301967074
P23528	22.92874111794838	22.912610965837715	22.634154134522984	23.027587826835045	22.997645336921565	23.122766912073807	23.15886274723355	22.985185109081826
P23588	NA	17.52015569767961	NA	NA	17.411888160948937	NA	NA	NA
P23786	15.378400669530713	15.302205161638083	NA	NA	15.440862496400111	15.599524573058416	NA	NA
P23919	20.61018194100698	NA	19.210093087514515	19.465403946421183	19.10431011220299	19.925295765065705	NA	NA
P23921	NA	18.92072061900397	16.77506054832265	18.37258137234964	18.74246597604291	18.354210062835406	18.621058479851474	NA
P24534	20.12704287810319	20.671202789190435	20.761242068606887	20.55543177220582	20.01063843627173	20.6636964374382	20.650375922179055	20.47123069071855
P24539	NA	17.785649900050167	17.64503555271234	17.58239347247072	18.021644016093383	NA	NA	17.54857927935665
P24666	18.801898747009194	18.944202265950967	18.695874877117838	18.846673160755604	18.465354260242613	19.12256523400383	18.474115028619448	18.755144770530123
P24752	18.978497276701205	19.600281910132132	19.476552937348355	19.086235215586086	19.194360984991587	19.248956813918753	18.9960677318148	19.820865543323315
P24928	NA	16.95878924559015	NA	NA	17.334524787308272	NA	NA	NA
P24941;Q00526	16.68798998999939	NA	NA	16.884891133480128	16.20184560167595	16.586146231084093	NA	NA
P25098	17.56108392241533	17.4948459229194	18.83309492047579	NA	17.846419676503825	17.434546701727264	17.739179255457643	17.737678673342906
P25205	21.13405683260336	21.146987858567464	21.20464824637587	21.105382335044077	21.274318394498568	21.33817451032678	21.338899727894052	21.15100218810604
P25398	21.80423563639814	21.884325945635595	21.674690332315244	21.92126170546975	21.70799859715003	21.915529770800767	21.9100141465856	21.745411341750966
P25685	19.372575812815892	19.974476788660297	19.66002414983079	20.092567099687674	19.74496217095993	19.478752693366165	19.660967243138355	19.982230659901767
P25705;REV__O00522;REV__Q9Y5A7	23.154004313438357	23.074741390716294	22.988703334334684	22.960054617192714	22.94267000141019	23.263286767457185	23.20504751896847	22.73737948783799
P25786	21.022745615774905	20.74165180287051	20.92251154508403	20.307227884182875	20.421639897216235	20.6057816459504	20.51558359903814	20.332898813971553
P25787	19.385645783619626	16.968831500237545	18.203645459768975	17.976807948794086	18.156886279572923	19.034587534319012	18.724279704206662	NA
P25788	20.46763949172194	20.361133383515323	20.182329607347402	20.125519126265644	19.971110072085093	20.441262639603842	20.48731616287125	19.79409701106171
P25789	20.156322564759982	19.980019123579314	19.783763011869375	20.331459353952184	20.11302069735781	20.42162722006261	20.479845817801706	20.668907150649495
P26038	23.070614508996734	22.618354648494442	22.71849271908564	22.504227105163324	22.727728165714108	23.252047779081416	23.095904887478053	22.572510266947774
P26196	18.753343115047855	19.06273610935543	19.046740198965683	19.37440346130721	18.99639636491787	18.890022477357178	18.99696519240058	18.85747187973945
P26358	NA	NA	NA	NA	17.088672520201115	16.755605441336204	16.450461242474564	NA
P26368	20.94187699286442	21.201408936895106	20.897779841332984	20.976794472652823	21.0222144130331	20.97515994351935	21.256756132900755	21.421943697732345
P26373	22.136828813401884	22.010292282146196	22.02154631894916	21.91982547335423	21.813379820261826	22.20061654422733	21.92855578110948	21.766452872005665
P26583	22.3336331572295	22.570099479887222	21.990377730441157	21.481849065938093	22.05926786043386	22.693224218509478	22.416947397761486	22.149462787801113
P26599;Q9UKA9	22.115969039521275	22.276686276165524	22.26430172334052	22.001678067809756	22.302869176332152	22.221482653831593	21.977531897637007	21.88415939200859
P26639	19.71437135997709	19.8661690178304	19.90475617133406	19.641292829699154	19.787639765697094	19.924329042654936	19.68893740223949	19.916413842873794
P26640	18.519686993293824	19.135041254477798	18.7053963418945	18.852031529787165	19.15070731691563	18.724811460108956	18.46965501761917	18.19657968883135
P26641	22.660819976300843	22.81259429104404	23.031240379787263	22.781210516039042	22.740368693154217	22.71417126651565	22.693625108833444	22.88800470770297
P26885	17.863732053496125	NA	NA	NA	NA	17.99029739880409	NA	NA
P27348	21.864008472269397	21.906465837702697	21.91803982924222	22.39624708869089	21.684533307004028	21.72394661824245	21.477022253128812	22.15699020332152
P27635;Q96L21	21.331030793171536	21.18529122196447	21.05545287231294	20.944014605928448	21.01120070781151	21.492244892166354	21.51762227522675	21.1343513558024
P27694	20.02768903012954	20.25507857690534	20.117811792986018	19.89265473914693	20.229384165354286	20.14737259316234	20.06273175099502	20.304075735518907
P27695	20.60592607223313	20.86293884588222	20.891855897438564	20.919194480494312	20.777804268213636	20.61274227525014	20.542656075204523	21.082697666670043
P27707	17.739391114656843	18.609486128181032	18.17451911002129	18.91533240487509	18.54196044866976	18.06968567440088	17.891084826677293	17.970086901070943
P27708	20.691453530010815	20.285092129792616	20.83161630088781	20.369833654369668	20.54126850858892	20.70593740381889	20.51975269308612	19.930536831894102
P27797	22.088373774709098	22.2532934772534	22.014548646445125	22.350826084029467	22.27121814843873	22.221876118672878	22.481765604301867	22.41918675966469
P27816	18.052129632738215	18.20444931812521	17.818910325555862	17.926566855163376	17.910834937327714	18.035099382419496	18.16703216507451	17.997836143921838
P27824	20.1461899820242	20.19683051265246	20.082345711946147	20.21449711834566	20.273589523977762	20.26974373999812	19.63174385681214	20.227935396202867
P28062	18.07889804448477	17.635518713685645	18.07535065903495	18.135211437096167	17.65411865652413	18.064028726659128	18.421649055483574	17.94406835261323
P28065	17.803841362127386	17.8259607911108	17.794769121849562	17.804016434834942	17.83376067418765	17.625221395009135	NA	17.70887083349571
P28066	20.899854117441905	20.966123158634577	20.72163224914874	21.386313030726566	20.748578495210474	20.859410409910524	21.09350715700143	21.164051687600235
P28070	19.675511621804116	20.390665059411074	20.085387501791356	20.599421139479176	20.22777239550629	19.568822789543066	19.483944744738142	20.61896860724805
P28072	19.401828498226386	19.568278885829738	19.469721056619225	19.692820445417077	19.489785081641905	19.40320853857864	19.689358069457576	19.02782592749734
P28074	18.792115659969816	18.430624589240445	18.22825611081103	18.41178635617206	18.452457593758602	18.95129097359865	NA	18.825808612241893
P28161	NA	16.41948495001142	NA	NA	17.187412370412428	NA	NA	NA
P28288	NA	16.836192925911636	NA	NA	16.866390595172376	16.579704992403975	16.568951913656356	NA
P28331	17.472112849746548	NA	NA	NA	16.686709377067917	17.09332353757128	NA	NA
P28340	16.942497077181994	NA	17.443033995910778	NA	17.38922696429591	16.934708089403046	17.29540356126804	NA
P28482	NA	NA	NA	NA	18.354514064110553	17.992354737090636	NA	NA
P28838	18.923247174024578	19.173658890424047	18.675666160786268	18.994673954938975	19.167843538250075	19.055223955318795	19.244235767925463	19.016223682563542
P29016	NA	NA	NA	NA	NA	14.716749148533395	NA	NA
P29017	NA	NA	16.483594734906248	NA	15.571824400711964	14.788399564010863	NA	NA
P29083	15.981230493517597	NA	NA	NA	NA	15.596309528891853	16.04312770998644	NA
P29144	18.8422133322279	19.175851526078166	18.782607794223647	19.373052469825133	19.353055980250993	18.828695743315272	18.900184457636392	19.974183292203016
P29350	NA	17.328316298522996	17.39480840257757	17.204887601577692	17.392913580546193	17.720139917484065	NA	17.954261318331056
P29401	22.985203608989043	22.86919894487905	22.55398625868218	22.733475191536904	22.699398850397824	22.936811947945014	22.991807385102934	22.815676440276057
P29692	21.64564719600924	21.501403125052477	21.51094248978885	21.613964471631363	21.383592464276212	21.627370000705618	21.689467422845546	21.584339922312004
P30040	18.875238546868744	18.96198961320647	19.226098689294375	19.01591958702737	19.44987911549315	19.106485074464107	19.008932216841213	19.1235905677447
P30041	20.57213198740141	20.42724422099332	20.469100133672377	20.6663761879389	20.7106935690559	20.631141422237405	20.69998539659344	20.422198703484824
P30044	20.617707483061718	20.847418332485553	20.910841839695216	20.524512763560747	20.95125778879492	20.704972713016723	20.56877267393345	20.869909241963107
P30046;A6NHG4	NA	NA	NA	16.9183948264859	17.184845060423992	NA	NA	NA
P30048	20.12485918186253	20.148429232468946	20.16601972364338	20.231539705578538	20.3728891033661	20.36697238944292	20.50396042350991	20.313454306918004
P30050	19.910175790124118	20.183183216821504	19.79331268348584	20.549645070876725	19.896649719237065	20.103633006324216	20.239969132955164	20.568069183908555
P30084	17.93259909035632	NA	NA	NA	NA	NA	NA	17.748196704017438
P30085	NA	18.05178911009768	18.93528227536969	18.085685474678776	17.9821142738633	17.832410915822525	NA	18.071165892250285
P30086	20.638776600767308	20.729905944684415	20.003602906175928	21.179444550367638	20.40946359017144	20.481346691741162	20.83393944191351	21.361689216226644
P30101	22.34203898401926	22.432380833206707	22.239285301224246	22.349707806444915	22.29691200257565	22.425146228614857	22.23600086361299	22.2332933849127
P30153	20.52166173336504	20.736948961201648	20.150128729752332	19.91715940190768	20.28974622021409	20.605178530573212	20.458483781181272	20.443258840848323
P30154	18.236560332775603	NA	17.072798570909875	16.94508950604589	17.416951447240866	18.109841821196753	NA	17.143672270152287
P30405;Q6BAA4	NA	NA	NA	NA	17.302624215801654	NA	NA	NA
P30419;O60551	17.19807282282125	NA	NA	16.814007647323617	NA	17.10731282438793	16.762587895052985	NA
P30520;Q8N142	19.04470478961208	19.136833512720717	19.158505357386225	19.58887957124174	19.207940628365954	19.05292588559037	19.23753195331785	19.34394571956023
P30566	18.12755193198282	18.58375666020983	17.85286474082276	17.55535958150597	18.36354492557825	18.241812938059258	18.326588488912726	17.787239436704994
P30626	NA	NA	18.149111536342545	NA	17.62326149840715	18.272177348692832	18.03418961336064	NA
P30876	17.68687200404281	17.293042082952393	18.31430173575421	NA	17.347248450781787	17.527112820463337	NA	NA
P31040	NA	NA	19.281920523763322	NA	NA	NA	18.768715624109774	NA
P31146	22.98662398749361	22.98172147847404	22.779023078096735	22.78024564458557	22.769907240290962	23.2192040697756	23.222969971773786	22.692566455760314
P31150	18.02308438975353	18.22517884249512	18.85152537064641	19.204933622760237	18.280612985166922	18.014793915904807	18.160056057261183	NA
P31153;Q00266	20.284454564255647	20.498203617421236	20.472686156580334	20.515542418391156	20.328060452407183	20.363104572003206	20.242837885224517	20.46520442814773
P31350	NA	18.945142474747545	18.660857021427702	18.590729914785374	18.925995677774566	NA	NA	18.532644380009074
P31483	NA	NA	16.86182137155034	NA	16.733498263131207	16.612587958893805	NA	NA
P31689	20.09045794268672	20.0318310709311	19.90475617133406	19.975918253348095	20.011512986225874	20.285747416774445	19.95936885437847	20.026243186565395
P31930	NA	18.57617241262771	18.984612348913085	19.243776492572565	18.767235674422178	18.85847080237592	19.100900309199055	18.606527805747156
P31939	22.329793682196875	22.418484721617855	22.277716025691692	22.339997046290357	22.289411461298673	22.26800293129111	22.301745330541856	22.164265133346262
P31942	NA	NA	NA	NA	NA	17.23291672043364	NA	NA
P31943	21.46500443155397	21.37037566812825	21.309388752552184	21.72583795268733	21.62029970616286	21.656811635618777	21.435447138947776	21.620347282926502
P31946	24.29239450835506	24.845253554048586	25.20528919816047	25.371385015333445	24.477899385267673	24.208253368030803	25.023332358026288	25.46270876355019
P31948	22.869290249773684	22.83099991180304	22.855643684865253	22.76204356177476	22.78624244338654	23.052360277095747	22.75515669870565	22.918530279564592
P32119	20.04100372426925	19.410823205457714	19.991492915869635	19.42904749629758	19.817421937372906	20.31079946197775	19.56576984281744	18.75096045732151
P32969	19.8098499200138	19.705095319057094	19.976279344461	19.609573389360722	19.896649719237065	19.822601048148528	19.713383799144673	19.399376630092554
P33176;O60282	19.08010079156643	18.79748831575864	18.926121381241167	18.962043733653072	19.2798043286413	19.007065940655398	18.965494957175313	19.505983903047493
P33240	17.92508894824904	17.989459523393677	17.496723310593115	17.651088097427518	18.081646548234758	18.048699002123417	17.814726308094865	17.03357889448916
P33316	19.784726877020756	19.884938547353162	19.922015371679667	19.85902335480461	20.203158535218	19.892199533185593	20.108369023644332	19.9790448311442
P33991;Q9UJA3	20.743856538778857	20.83172903194652	20.45388189624895	20.682165301108984	20.892857784157716	20.534353941404323	20.71080025264158	20.416066090463502
P33992	20.529020091890768	20.558445728819425	20.42635778244207	20.68867972492555	20.52473663130673	20.6053508749816	20.351659700601477	20.69801051482382
P33993	20.34219563693661	20.745149054420516	20.642611158022646	20.69704747806479	20.639338480068727	20.44588944666714	20.414990201303052	20.16667183431997
P34896	NA	17.200471253675307	NA	NA	NA	16.794337835824916	NA	NA
P34897	21.16295947142004	20.955389635772015	20.757591883948	21.023141319488964	20.976814584866027	21.22097661273406	21.028029687013888	20.95294877010923
P34932	21.199387792847137	21.505298814719936	21.72870170870597	21.400045874615767	21.490511114780325	21.357334499023462	21.019088298813017	21.497848083809153
P34949	15.336708928240789	NA	NA	NA	NA	NA	NA	NA
P35232	20.088965113331252	20.418410049893975	20.60345082280043	20.564606620396184	20.18389222331843	19.791568673994007	20.06286162406896	20.282439365408422
P35244	18.746415545664817	18.223538691321433	17.363410100389025	17.19082865930391	17.94764604567568	18.24513492740193	18.238406132726123	NA
P35249	19.089064683360167	19.172171660996426	19.478405317282988	19.460670703354236	19.318400185865713	19.152217226624845	19.221751993617115	18.986127186597656
P35250	NA	18.950247606891796	18.75822736244782	18.327554613884242	18.670695871858026	18.738830273458245	NA	18.314729491206386
P35268	21.909964442362785	22.19938231351871	22.016541961883426	22.119245072626907	21.89583800032543	21.73280845785818	21.93952500922527	22.15806234942059
P35269	NA	NA	NA	NA	NA	16.622975954803493	NA	NA
P35573	17.88659671089494	NA	18.13665345682139	NA	17.363075145358895	18.131496277555943	NA	NA
P35579;A7E2Y1;P13533;Q9Y623;REV__Q9UKV3	22.999940729919786	23.10406934699805	22.892471096065652	23.15827013377571	23.025727916872796	23.051554138826962	23.045337176786294	23.102340861128
P35580	18.80435692988379	18.694264384255742	18.356753911244134	18.65564105148434	18.780342739519163	18.64540872007111	18.700369462917152	18.87492586263385
P35606	18.854214289878957	18.777910267311825	18.203598801563544	18.546161876087655	18.62469929199839	18.708185843611908	18.20767817692074	18.349469793465822
P35611	16.046162047088014	NA	NA	NA	16.453127243930766	NA	NA	NA
P35613	NA	17.253405110715047	16.7033518833106	NA	17.43442251361636	17.40158193837948	NA	NA
P35637	19.34622099887802	19.858454326693483	19.72203947952401	20.004622243158018	19.786837291682815	18.67408566763282	19.39383641696523	19.73416650803685
P35659	18.735007275202182	18.836610243019702	18.675026899455666	NA	19.178250962699376	18.671487135034177	18.889884763781808	18.730019694908243
P35754	19.358890942684656	18.9833343332066	18.6856221788548	18.958335774972774	19.057411907304854	19.445947187958733	19.436339613466238	19.495552502531105
P35998	20.347407691163596	20.640802471230423	20.398298326431803	20.3836218610182	20.64135776075122	20.404496615003037	20.240313684572666	20.221854480810684
P36404	16.532666942185283	NA	16.422462158944416	NA	16.816364211576506	16.687431934966817	NA	NA
P36405	17.62634361992127	17.474150860160297	17.818301027869264	17.469240699495987	18.20521306514305	17.752869766417234	17.68566884885629	17.67379866515497
P36542	18.819618898829674	18.47181165473855	17.770280075553625	18.218354990752832	18.682322568038206	19.119286270635705	NA	18.100729505396394
P36551	NA	NA	16.387351327174052	16.213660265705553	16.375038079208956	NA	NA	NA
P36578	22.939825371055296	22.54229509883955	22.076752385546293	22.659697080768208	22.51936664288184	22.970718669271374	22.777467014594563	22.453150729750185
P36776	18.082503281781733	18.321815651655186	17.81213265360294	17.730728842487967	18.301643957540133	18.060211539391585	18.143105679297058	18.373257449567646
P36871	18.88286844412838	18.803295044306264	18.594155440931274	18.549753785321666	19.03266474260173	19.12049263832945	19.014771297913512	18.32340593257183
P36873	NA	NA	17.51247820903973	NA	NA	NA	NA	NA
P36915	18.039510330971908	18.060134774100437	17.965616118274912	NA	18.263975701369993	18.21735041904169	18.2649301926351	NA
P37108	NA	19.029955546274643	19.284481469296274	19.525065802811408	18.966710549250724	NA	NA	19.33651836820482
P37235;P84074;P61601	NA	NA	NA	NA	16.112475785878388	16.10468185772693	NA	NA
P37268	18.205164057815562	18.438736718333622	17.505076658201233	18.534673212039024	18.590894261043644	18.379179391327334	18.320561623619923	18.82907409321868
P37802;Q9UI15	20.959411744657686	21.39653997536999	20.617527724734742	21.015486705709087	21.09049462796382	20.856517352259054	21.24627287503984	21.35438495551226
P37837	21.43515817971643	21.46055164209311	21.640329195682604	21.384536406241146	21.341437322079436	21.446226238294166	21.40375499730007	21.234803999647916
P38117	18.554212305508837	18.594442028550116	18.57826491293403	18.888677887401993	18.347881697819666	18.83761374177158	18.81466461095624	18.389373832312607
P38159;Q96E39	19.974514382006934	19.62235369773316	20.44788724183567	19.650767162578877	20.00035403269634	20.41082120096712	20.472141022863703	19.885232674414745
P38606	17.98886033631875	18.182667457851785	19.181879693830087	17.895936673794097	17.94492802225928	17.73603109100068	17.855781252718714	18.250053640784287
P38646	22.498211074934545	22.774304926456157	22.623665235319553	22.689420011458967	22.604488288819173	22.32368803372336	22.46454232608017	22.945357064437857
P38919	20.133212128025992	19.979884197692762	19.772420666449946	20.243462872954357	19.827247367228978	20.08373175438817	20.127991028500585	20.042921927712023
P39019	21.590139639171515	21.706857269999443	21.866735705476803	21.548194761590587	21.696935108646098	21.82056127384056	21.762491942471335	21.427391006262155
P39023;Q92901	21.713499709165607	21.6578127302232	21.648664522875723	21.631490524216375	21.39794823499859	21.78242912724823	21.84971957883267	21.807363752804562
P39656	18.022302483582482	18.497675958431802	18.792537382771314	19.38404872093577	18.500664095073112	NA	NA	NA
P39687;O43423	21.158518493213762	21.611229355847076	21.434431752339776	21.908107195656743	21.567501608958647	21.344176478053228	21.447285061744804	21.058163548261803
P39748	20.623562305061146	20.086866866129892	19.50619309756379	20.14159691974628	20.27233917430462	20.457678350665496	20.532281972294626	20.025706269908326
P40121	NA	17.480726300739853	NA	NA	17.186439100898973	18.0224032757176	NA	NA
P40222	NA	NA	NA	NA	18.69938722055927	NA	NA	NA
P40227;Q92526	22.456129684343	22.305343191771993	22.100093743795554	22.027539038514217	22.25025433147252	22.496688073052614	22.429315273704123	21.87907823399705
P40429;Q6NVV1	21.138453368514803	21.012899254920725	20.729512074980654	20.926748241117295	21.084392173773104	21.25108428476652	21.265020505010533	20.744759018203588
P40925	20.340523794882767	20.598367204910026	20.456233637650058	20.4983717184509	20.620053980717426	20.396252904686275	20.320496447995197	20.40020534845577
P40926	22.715879362968735	22.89754704279607	22.67292206548993	22.705834543216582	22.998149665540513	22.756532993659427	22.674119233606202	22.862467967159255
P40937	NA	17.517332273409565	18.207047439476188	17.38733740200897	17.819677732708843	17.94960865678489	NA	17.554472558227054
P40938	17.258903944355193	NA	NA	NA	NA	17.34358773464634	NA	NA
P40939	19.009865493204007	18.78005055769956	19.444100742028965	18.688399962236588	19.09989977562437	18.894457935041377	18.18313196201874	18.99375155497721
P41091;Q2VIR3	20.48088537298544	20.58689617473295	20.604246304846498	20.627246985271892	20.355085073681007	20.585482433090164	20.767680206529704	19.79897539810341
P41223	NA	NA	NA	NA	15.959327345363796	NA	NA	NA
P41240;P42679	18.727159413379496	19.44610042089717	19.155059207451078	19.397198982035512	18.95908904863091	19.153443526916515	19.01138374161245	19.210111508319358
P41250	19.407987717946728	19.55692696909581	19.415481430929596	19.03597760153637	19.21344548525105	19.16877827053397	18.961404491799982	19.33913525757724
P41252	21.539259146628538	21.390462048780908	21.833125080612113	21.450992465156265	21.623653766060148	21.5424322423994	21.527443310322163	21.410164439558656
P41567	NA	NA	NA	NA	NA	18.448139646351244	NA	NA
P42166	19.244828976077027	19.28314698654889	19.168197088017852	19.667562209598845	19.4520711156833	19.42213605198225	19.440923636864085	19.616849105013564
P42224	17.60811637274122	18.08146938415159	18.14362572037387	17.721943819871647	17.928881836695798	17.86939021306884	17.55267869781315	18.407580651874405
P42285	18.56570651327976	18.633873210181463	19.05255449029844	19.41719895632937	18.964079870017564	18.746820460259464	18.807365760933422	18.528595105414922
P42574	NA	NA	NA	NA	NA	16.049773348465713	NA	NA
P42704	20.603139937311184	20.365994255307708	20.551697065474116	19.95075393435725	20.454443561549724	20.330324008922418	20.36919963957088	20.50532933144426
P42766	19.1533973865091	NA	18.5330844816551	NA	NA	20.79536546102057	20.50415172431784	19.641974811691384
P43034	18.077543754386053	18.664418353435096	18.156939945992118	18.331817638273968	18.777113853463675	18.659254108098036	17.90152122824026	NA
P43243	20.95190337918175	21.37566713989166	21.3236807213918	21.200428095869697	21.239443796190518	20.99542210338505	20.939489644285366	20.674312597966036
P43307	NA	NA	NA	NA	18.67461340815484	NA	NA	NA
P43403;Q8NFD2;P43405	18.810378443352512	18.57195358490818	19.758211478896317	18.495326906984154	18.088388347971925	18.512557381876448	17.879746936498517	NA
P43487	21.03629945486445	20.41621795810546	20.483679274048182	19.841738844915323	20.29642513799767	21.291274887936556	20.904915703975632	20.32571958836725
P43490	17.27702252538676	NA	NA	NA	NA	16.16230785274875	16.55133155367655	NA
P43686	18.360850944257237	17.907899089013263	17.528509983667043	18.524346810436953	18.006683856039153	18.244736692328537	18.292748293572078	19.1205515425713
P45880	20.109234613777137	20.362479519305186	20.445817731192967	20.05476506697529	20.204361008896235	20.248934751156717	20.261629915809756	20.088364898473195
P45973	18.714823119818227	17.797457692117607	NA	18.406153240427606	17.755739325465406	17.834529583963427	NA	18.147526970941335
P45974	17.689172796293654	17.61377069159066	18.73543013563088	17.616838332598565	17.531267597896413	17.42145104411558	17.72945970787318	17.195673038702218
P46060	18.777547205339364	18.485486229572036	18.6795293400637	18.75554258565732	18.47817281320279	18.79240149456836	18.786440928756967	19.299685518838437
P46087	18.37267806272138	17.977669610812015	17.96830991945781	17.98877880849829	18.038462455503428	17.76409026781058	NA	NA
P46109	NA	18.337654710099756	17.978108011197307	19.128409399202056	18.548138580153832	NA	NA	18.647307415728854
P46379	18.078697489116283	17.49597860338968	18.223063662111276	NA	18.199435449175283	17.402216927404204	17.20349037995731	17.668924342885028
P46459	17.93509380832343	18.05029922672592	18.695211324976214	17.830984607674836	17.97956263711592	18.06277418733514	17.960596157762474	17.955333052424365
P46776	20.847034532898395	21.12665594191727	20.963661339912605	21.239929946477893	21.078323421250737	21.033127770158316	20.861899669318763	20.817131581749322
P46777	21.71833556299249	21.851037536073278	21.874009998768834	21.922486627040847	21.73612338835211	21.94996834902829	21.96934524496462	22.09288911682117
P46778	20.350318237661604	20.413822780398323	19.58850287580426	20.18482120504579	20.128996780664483	20.44280655792751	20.336377110873727	20.77006372384973
P46779	19.640747820946572	19.59435389758772	19.75663814104798	18.694509467237	19.626086710754947	19.681084957409656	19.258322072031856	NA
P46781	21.71471019311934	21.573501325126596	21.726673799343803	21.368498918799137	21.487775381878112	22.052502490042727	21.892108481404364	21.274552072031582
P46782	21.172975363200674	21.051352579516955	20.783107461320753	20.771493797071674	20.734951372242694	20.86963416243801	21.10534582503683	20.986513502048048
P46783;Q9NQ39	18.44611208853168	19.223173959922477	18.85518337427651	19.723068979004633	19.214921477056446	18.31630565645973	18.869180947192	18.965978845509987
P46926	18.446928103525053	18.408619546701168	18.223754001884025	17.825068363481005	18.411017299799457	18.070484868433514	17.916949414759436	18.100321604339534
