Name	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR8	t00_A_Rep1_OR8	t00_C_Rep1_OR8	t00_B_Rep3_OR8
P13796;P13797	25.01750243289132	24.83665389811098	24.729724720723674	24.559496738054474	24.78483869597769	24.886504903666054
P13798	18.582924767067237	18.635793872444474	18.245309657838927	NA	18.037513442741073	18.138671895704924
P13804	18.13916653948142	17.74970206036751	NA	NA	18.08862416227401	18.145232242891435
P13807	NA	15.874060419897933	NA	NA	NA	NA
P13861	NA	16.56399723638857	NA	NA	NA	NA
P13995	NA	17.26523331735045	17.548192147631354	NA	NA	NA
P14174	22.81074918683115	22.980791175641855	23.299163002167628	22.34775605128126	23.19804517061525	23.012173735649267
P14314	21.153747388533592	20.91191932322301	20.571808761149967	NA	20.97175590648016	20.999517562954633
P14317	17.812498267762106	17.516698334472107	17.713152078788067	NA	17.938211170928348	17.865292763046178
P14324	20.92367555580848	20.87608127839858	20.901308183138237	NA	21.216361465053375	21.040978301285143
P14406	NA	19.021594405700128	NA	NA	18.81749649688971	18.439050834229786
P14550	19.42496391982437	19.770516241027206	19.769177061499196	NA	19.637594722964632	19.615526122997927
P14618;P30613	24.364834888610787	24.182145568591885	23.947227050919118	24.119689923662555	24.364722726922764	24.350110070725304
P14625;REV__Q8TCB0	22.16727330977791	22.313976172092858	22.237406421115388	21.313113444625962	22.40591372515319	22.271018282865512
P14678;P63162	19.757049940052354	19.31844057147277	21.065756960688965	NA	20.041502010283406	20.005561316699364
P14735	16.828776324421757	16.302052479428998	16.894329573118846	NA	16.55621794544031	16.441224212133093
P14854	NA	16.90326171762291	NA	NA	NA	17.224723431954107
P14866	23.353267676421158	23.104248624425594	23.20101566668023	25.797749403406687	23.379377333428614	23.486711746882108
P14868	20.296254311949436	20.09957080628287	20.52748524301441	NA	20.103640568389462	20.014283324825584
P14927	NA	17.28082026000326	NA	NA	NA	17.130137509187854
P15121	19.759840665851957	19.803206663464056	19.866558902808144	NA	20.057321334375125	19.76318366757
P15153	21.136780305503862	21.168179713258212	20.778259638617392	NA	21.280115702055536	21.281538624608057
P15170	19.636472514867542	19.618513147582156	19.235119998921153	NA	19.189617681575477	19.79557308780399
P15311	19.72796124249667	19.79000082611642	19.922440673615892	NA	19.64671974344719	20.028442931801553
P15498	16.94608101121019	17.248289495654014	17.571157937582228	NA	NA	17.291303372237707
P15531	21.078193151050662	21.065868250357312	20.73847670480151	NA	21.097869159948306	20.99418337916047
P15880	21.73721903964302	21.682416711079835	21.834255630815637	21.741820960211218	22.05968572781346	21.84408655728378
P15927	18.90726601731264	19.19866773732576	18.998824877076004	NA	19.46831762358293	18.817831213906018
P16401	21.9789826954914	22.246491790848015	22.173245007259965	21.26850198317986	22.582767339442267	22.127021535965998
P16455	17.43614155625986	17.104872164690157	17.38068113073715	NA	17.70847445894273	17.597892527181063
P16615;O14983	19.04505491550056	19.2183235246601	19.605959520311206	NA	19.54623405801237	19.729247909010596
P17174	16.773993099917995	16.984508704447077	NA	NA	NA	NA
P17252	NA	17.876245897576922	NA	NA	NA	17.72408557096842
P17480	NA	16.83658340066217	NA	NA	NA	NA
P17612;P22694;P22612	NA	17.15738306761489	17.4117097825006	NA	NA	NA
P17812	19.91040203573237	19.74369957598202	19.973408852646745	NA	19.95585658772886	20.063500316157562
P17844	22.64312814685696	22.767154304352093	22.655097837101383	21.83323945583698	22.627929394851197	22.772456028290907
P17980	18.492878883798582	18.683545948662154	18.150854857629863	NA	18.586889207647495	18.883121605324124
P17987	23.191499451332906	23.050207331861845	23.06985807754042	22.750235202595412	23.097977975133404	23.117163839292292
P18077	19.649465800438815	20.01985696630111	20.359771839737775	NA	20.176934927232423	19.98782331276205
P18085	18.630848365550204	18.19543887897852	18.708556250160388	NA	18.77061464505469	18.409902084881768
P18124	22.356792895135175	22.330014814768425	22.66286074127787	21.34837828052299	22.517276125651573	22.317086434976844
P18583	16.764282137019634	17.270503365687446	NA	NA	NA	17.254208616745782
P18621	20.332723489884884	19.904741888013422	19.915335887067037	NA	20.05847206385236	20.130793926143543
P18669;P15259;Q8N0Y7	22.51319817624515	22.383254658742526	22.146644286770613	22.473334081340433	22.24791840197854	22.58250427056941
P18754	18.045646052300178	16.878055469883165	18.869017461329477	NA	NA	16.17314443527995
P18858	17.76215694139292	17.68131799315846	17.87418589071316	NA	17.958187607168174	17.720924382134992
P18859	NA	NA	17.93216001424329	NA	NA	17.709642632265915
P18887	NA	17.67546501159676	17.689625404956388	NA	16.97870188082702	17.5407180705575
P19174	NA	16.89342721018044	17.347366457259184	NA	NA	16.02600899019581
P19338	22.77221220786022	22.761632622804257	22.659526747206517	21.59634746480542	22.953057821143535	22.93884314422662
P19388	NA	16.790393960790503	NA	NA	NA	16.668576558746683
P19404	NA	NA	NA	NA	NA	17.208969129820737
P19623	19.261408290958684	19.596633682214105	19.284260877096813	NA	19.468433060734533	19.47820670885553
P19784	17.16267212468311	17.86887452733152	17.917897642769834	NA	16.835687645184066	17.21988722128588
P20042	19.615644471088494	19.46409532416402	19.352404548787916	NA	19.518851472980916	19.218355418634317
P20290	19.609451706755554	17.35159642126362	18.050714102897036	NA	NA	18.29577631019188
P20340;Q9NRW1;Q14964	19.942911311703266	20.066770066302052	19.62128759151073	NA	19.95654257273579	19.891982760142575
P20618	19.676750002832797	20.078740721114652	20.11024052792168	NA	19.25681250574176	20.078069917892734
P20674	18.97656535898963	19.103982147103384	19.007082506291564	NA	19.14233375102979	19.128969807755517
P20700	21.696229252634005	21.702941583467066	21.625734302617904	20.930132484324456	21.679199783383236	21.910860411825595
P21127;Q13882	NA	16.589388892355473	17.97685275809875	NA	NA	NA
P21266	NA	16.6330363339457	NA	NA	NA	NA
P21281;P15313	17.71685357952571	18.125977214773247	17.334384786979296	NA	17.8557718912274	17.321176753880742
P21283	NA	17.14140038214261	NA	NA	NA	NA
P21333	22.464726659748	22.512477000192217	22.504328728386962	NA	22.68864435798033	22.677705933187717
P21399	17.09961409164289	17.049209928645688	17.350656912008457	NA	16.964367118904352	17.407656894280514
P21796	21.42934295898235	21.22098322984365	20.900444896960554	22.287562829169797	20.998981814830092	21.102381540477825
P21912	17.70811328171686	18.473356522369727	18.83947480881748	NA	17.972692109145598	18.15726216011958
P22061	17.865166310499234	18.624111276893085	17.402064491939758	NA	NA	18.098670721090844
P22087	18.61528092575099	17.411509590257193	NA	NA	NA	NA
P22102	20.959781921786764	20.928352698585744	21.17681441662903	NA	20.53609982773654	20.442599515461048
P22234	22.682702409969565	22.728868080471823	22.69027904363999	22.60683397199391	22.59471445984237	22.906146355020685
P22307	19.33558477041621	19.457912440482794	20.22949402314618	NA	19.66852113836228	19.71386740845458
P22314	21.96070206227655	21.675969428381194	21.565650354888366	21.190393203128973	21.491734391271493	21.817453732797375
P22392;O60361	23.35157978210708	23.112554973831568	23.182433185984117	21.845552717275833	23.44231716768726	23.3680062027327
P22626	23.496915897417306	23.233378956304737	23.229121614944763	23.140708800275792	23.434336620750404	23.473115941984112
P22695	18.405712851212165	18.508048528561222	18.263149299239164	NA	18.203068885348646	18.484307230830645
P22830	NA	16.994350257359983	17.454136853469514	NA	NA	NA
P23193;Q15560	17.691392253790575	18.272172379109232	18.19508177992705	NA	17.814109177305443	18.482479781334103
P23246	21.55570245516247	21.35700319169907	21.243461306089635	21.417069987068217	21.423064349658624	21.61227428228645
P23258;Q9NRH3	NA	17.178807184625537	NA	NA	NA	16.942818491898624
P23284	20.793924952166638	20.8568151351283	20.94752310089022	NA	20.843674832513262	20.80722422852921
P23368	19.010663765841215	19.269354797898146	19.2642010627851	NA	19.218593632066607	19.163928749720057
P23381	19.011584917832796	19.30639607629718	18.79042645450426	NA	19.295607307493793	19.351320507984344
P23396	22.496492964388167	22.410790032149194	22.61610428974715	22.247064096666175	22.57051882078062	22.456145132257564
P23434	NA	17.49599384819849	NA	NA	NA	NA
P23526	21.82258858503049	21.83450217464718	21.670265594892495	NA	21.85007572118404	22.012107761256168
P23528	23.027587826835045	22.997645336921565	22.634154134522984	22.511917408024647	22.863780609622335	22.912610965837715
P23588	NA	17.411888160948937	NA	NA	NA	17.52015569767961
P23786	NA	15.440862496400111	NA	NA	NA	15.302205161638083
P23919	19.465403946421183	19.10431011220299	19.210093087514515	NA	19.82394666408976	NA
P23921	18.37258137234964	18.74246597604291	16.77506054832265	NA	19.019085701402197	18.92072061900397
P24534	20.55543177220582	20.01063843627173	20.761242068606887	NA	20.614083016203914	20.671202789190435
P24539	17.58239347247072	18.021644016093383	17.64503555271234	NA	18.35360981276011	17.785649900050167
P24666	18.846673160755604	18.465354260242613	18.695874877117838	NA	18.742061095886616	18.944202265950967
P24752	19.086235215586086	19.194360984991587	19.476552937348355	NA	19.186182552663453	19.600281910132132
P24928	NA	17.334524787308272	NA	NA	16.361637132171808	16.95878924559015
P24941;Q00526	16.884891133480128	16.20184560167595	NA	NA	NA	NA
P25098	NA	17.846419676503825	18.83309492047579	NA	17.65889288575248	17.4948459229194
P25205	21.105382335044077	21.274318394498568	21.20464824637587	21.597489967372265	21.188076390472574	21.146987858567464
P25398	21.92126170546975	21.70799859715003	21.674690332315244	NA	21.77249359608539	21.884325945635595
P25685	20.092567099687674	19.74496217095993	19.66002414983079	NA	19.624203949802425	19.974476788660297
P25705;REV__O00522;REV__Q9Y5A7	22.960054617192714	22.94267000141019	22.988703334334684	NA	23.108170129794438	23.074741390716294
P25786	20.307227884182875	20.421639897216235	20.92251154508403	NA	20.77268836799924	20.74165180287051
P25787	17.976807948794086	18.156886279572923	18.203645459768975	NA	18.893373312795624	16.968831500237545
P25788	20.125519126265644	19.971110072085093	20.182329607347402	NA	20.201333555712907	20.361133383515323
P25789	20.331459353952184	20.11302069735781	19.783763011869375	NA	20.194952762291187	19.980019123579314
P26038	22.504227105163324	22.727728165714108	22.71849271908564	22.663481142721157	22.73620044446537	22.618354648494442
P26196	19.37440346130721	18.99639636491787	19.046740198965683	NA	18.998875260301375	19.06273610935543
P26358	NA	17.088672520201115	NA	NA	16.98678362344347	NA
P26368	20.976794472652823	21.0222144130331	20.897779841332984	22.038418153401736	20.702778067138183	21.201408936895106
P26373	21.91982547335423	21.813379820261826	22.02154631894916	NA	22.099702377028642	22.010292282146196
P26583	21.481849065938093	22.05926786043386	21.990377730441157	21.265150773680222	22.665104836921124	22.570099479887222
P26599;Q9UKA9	22.001678067809756	22.302869176332152	22.26430172334052	NA	22.208665541729083	22.276686276165524
P26639	19.641292829699154	19.787639765697094	19.90475617133406	NA	19.716888024677047	19.8661690178304
P26640	18.852031529787165	19.15070731691563	18.7053963418945	NA	18.535365351436653	19.135041254477798
P26641	22.781210516039042	22.740368693154217	23.031240379787263	22.23255227067242	22.82089471795803	22.81259429104404
P27348	22.39624708869089	21.684533307004028	21.91803982924222	22.754978735343435	22.06462565049132	21.906465837702697
P27635;Q96L21	20.944014605928448	21.01120070781151	21.05545287231294	NA	21.395959632945257	21.18529122196447
P27694	19.89265473914693	20.229384165354286	20.117811792986018	NA	20.091699925700436	20.25507857690534
P27695	20.919194480494312	20.777804268213636	20.891855897438564	NA	21.06605665908035	20.86293884588222
P27707	18.91533240487509	18.54196044866976	18.17451911002129	NA	18.056067273093873	18.609486128181032
P27708	20.369833654369668	20.54126850858892	20.83161630088781	NA	20.418142252731272	20.285092129792616
P27797	22.350826084029467	22.27121814843873	22.014548646445125	22.674936374036193	22.296274033624343	22.2532934772534
P27816	17.926566855163376	17.910834937327714	17.818910325555862	NA	NA	18.20444931812521
P27824	20.21449711834566	20.273589523977762	20.082345711946147	NA	20.31664157808065	20.19683051265246
P28062	18.135211437096167	17.65411865652413	18.07535065903495	NA	18.63991983101608	17.635518713685645
P28065	17.804016434834942	17.83376067418765	17.794769121849562	NA	NA	17.8259607911108
P28066	21.386313030726566	20.748578495210474	20.72163224914874	NA	20.74746207460042	20.966123158634577
P28070	20.599421139479176	20.22777239550629	20.085387501791356	NA	20.26740028544032	20.390665059411074
P28072	19.692820445417077	19.489785081641905	19.469721056619225	NA	19.5891558702622	19.568278885829738
P28074	18.41178635617206	18.452457593758602	18.22825611081103	NA	18.63001213766447	18.430624589240445
P28161	NA	17.187412370412428	NA	NA	NA	16.41948495001142
P28288	NA	16.866390595172376	NA	NA	16.872675811147527	16.836192925911636
P28331	NA	16.686709377067917	NA	NA	NA	NA
P28340	NA	17.38922696429591	17.443033995910778	NA	16.982263426406085	NA
P28482	NA	18.354514064110553	NA	NA	18.661890747202634	NA
P28838	18.994673954938975	19.167843538250075	18.675666160786268	21.479130955200468	19.180133704596237	19.173658890424047
P29017	NA	15.571824400711964	16.483594734906248	NA	NA	NA
P29144	19.373052469825133	19.353055980250993	18.782607794223647	21.528185179514015	19.37104503169779	19.175851526078166
P29350	17.204887601577692	17.392913580546193	17.39480840257757	NA	17.272015005795286	17.328316298522996
P29401	22.733475191536904	22.699398850397824	22.55398625868218	NA	22.899590024972937	22.86919894487905
P29692	21.613964471631363	21.383592464276212	21.51094248978885	20.418191180084342	21.46291060109033	21.501403125052477
P30040	19.01591958702737	19.44987911549315	19.226098689294375	NA	19.177052655009298	18.96198961320647
P30041	20.6663761879389	20.7106935690559	20.469100133672377	NA	20.591736942132897	20.42724422099332
P30044	20.524512763560747	20.95125778879492	20.910841839695216	NA	20.837208170378503	20.847418332485553
P30046;A6NHG4	16.9183948264859	17.184845060423992	NA	NA	NA	NA
P30048	20.231539705578538	20.3728891033661	20.16601972364338	NA	20.08857409564178	20.148429232468946
P30050	20.549645070876725	19.896649719237065	19.79331268348584	NA	20.094694364290056	20.183183216821504
P30084	NA	NA	NA	NA	17.500604412923245	NA
P30085	18.085685474678776	17.9821142738633	18.93528227536969	NA	18.353984749750367	18.05178911009768
P30086	21.179444550367638	20.40946359017144	20.003602906175928	NA	20.580744251301937	20.729905944684415
P30101	22.349707806444915	22.29691200257565	22.239285301224246	21.910118512711854	22.39694550345478	22.432380833206707
P30153	19.91715940190768	20.28974622021409	20.150128729752332	NA	20.221450341726175	20.736948961201648
P30154	16.94508950604589	17.416951447240866	17.072798570909875	NA	17.134934678706554	NA
P30405;Q6BAA4	NA	17.302624215801654	NA	NA	NA	NA
P30419;O60551	16.814007647323617	NA	NA	NA	NA	NA
P30520;Q8N142	19.58887957124174	19.207940628365954	19.158505357386225	NA	18.915190293778966	19.136833512720717
P30566	17.55535958150597	18.36354492557825	17.85286474082276	NA	18.04000111666861	18.58375666020983
P30626	NA	17.62326149840715	18.149111536342545	NA	17.809195547061588	NA
P30876	NA	17.347248450781787	18.31430173575421	NA	NA	17.293042082952393
P31040	NA	NA	19.281920523763322	NA	NA	NA
P31146	22.78024564458557	22.769907240290962	22.779023078096735	23.38971524172266	22.937366994907844	22.98172147847404
P31150	19.204933622760237	18.280612985166922	18.85152537064641	NA	18.15553808117784	18.22517884249512
P31153;Q00266	20.515542418391156	20.328060452407183	20.472686156580334	NA	20.404933966174355	20.498203617421236
P31350	18.590729914785374	18.925995677774566	18.660857021427702	NA	18.400383191548915	18.945142474747545
P31483	NA	16.733498263131207	16.86182137155034	NA	NA	NA
P31689	19.975918253348095	20.011512986225874	19.90475617133406	NA	20.00071222381473	20.0318310709311
P31930	19.243776492572565	18.767235674422178	18.984612348913085	NA	18.348392254449514	18.57617241262771
P31939	22.339997046290357	22.289411461298673	22.277716025691692	NA	22.218965324360973	22.418484721617855
P31943	21.72583795268733	21.62029970616286	21.309388752552184	21.66842755649538	21.091575022445877	21.37037566812825
P31946	25.371385015333445	24.477899385267673	25.20528919816047	28.867186787760318	25.263545687058233	24.845253554048586
P31948	22.76204356177476	22.78624244338654	22.855643684865253	19.46332118029932	22.913912294608636	22.83099991180304
P32119	19.42904749629758	19.817421937372906	19.991492915869635	NA	20.13646112233273	19.410823205457714
P32969	19.609573389360722	19.896649719237065	19.976279344461	NA	20.045505373749894	19.705095319057094
P33176;O60282	18.962043733653072	19.2798043286413	18.926121381241167	NA	18.89923683028677	18.79748831575864
P33240	17.651088097427518	18.081646548234758	17.496723310593115	NA	18.04377625057233	17.989459523393677
P33316	19.85902335480461	20.203158535218	19.922015371679667	NA	19.957502404096214	19.884938547353162
P33991;Q9UJA3	20.682165301108984	20.892857784157716	20.45388189624895	NA	20.813473168523142	20.83172903194652
P33992	20.68867972492555	20.52473663130673	20.42635778244207	NA	20.367459260755695	20.558445728819425
P33993	20.69704747806479	20.639338480068727	20.642611158022646	NA	20.604661015948896	20.745149054420516
P34896	NA	NA	NA	NA	NA	17.200471253675307
P34897	21.023141319488964	20.976814584866027	20.757591883948	NA	20.931290354446652	20.955389635772015
P34932	21.400045874615767	21.490511114780325	21.72870170870597	22.66020446098883	21.371477195055135	21.505298814719936
P35232	20.564606620396184	20.18389222331843	20.60345082280043	NA	20.159166063471833	20.418410049893975
P35244	17.19082865930391	17.94764604567568	17.363410100389025	NA	18.40931009162566	18.223538691321433
P35249	19.460670703354236	19.318400185865713	19.478405317282988	NA	19.267908848907847	19.172171660996426
P35250	18.327554613884242	18.670695871858026	18.75822736244782	NA	18.72402857437671	18.950247606891796
P35268	22.119245072626907	21.89583800032543	22.016541961883426	NA	22.408999383058994	22.19938231351871
P35573	NA	17.363075145358895	18.13665345682139	NA	NA	NA
P35579;A7E2Y1;P13533;Q9Y623;REV__Q9UKV3	23.15827013377571	23.025727916872796	22.892471096065652	23.78564611631895	22.99548138032076	23.10406934699805
P35580	18.65564105148434	18.780342739519163	18.356753911244134	NA	18.38855676020301	18.694264384255742
P35606	18.546161876087655	18.62469929199839	18.203598801563544	NA	18.098403829937215	18.777910267311825
P35611	NA	16.453127243930766	NA	NA	16.145966180097062	NA
P35613	NA	17.43442251361636	16.7033518833106	NA	17.189080751886344	17.253405110715047
P35637	20.004622243158018	19.786837291682815	19.72203947952401	NA	19.354422053119865	19.858454326693483
P35659	NA	19.178250962699376	18.675026899455666	NA	18.81044070279101	18.836610243019702
P35754	18.958335774972774	19.057411907304854	18.6856221788548	NA	18.78897144835231	18.9833343332066
P35998	20.3836218610182	20.64135776075122	20.398298326431803	NA	20.564726570107023	20.640802471230423
P36404	NA	16.816364211576506	16.422462158944416	NA	NA	NA
P36405	17.469240699495987	18.20521306514305	17.818301027869264	NA	17.863458772136344	17.474150860160297
P36542	18.218354990752832	18.682322568038206	17.770280075553625	NA	18.053863628569793	18.47181165473855
P36551	16.213660265705553	16.375038079208956	16.387351327174052	NA	16.13458555042295	NA
P36578	22.659697080768208	22.51936664288184	22.076752385546293	22.82728668270756	22.75528929254214	22.54229509883955
P36776	17.730728842487967	18.301643957540133	17.81213265360294	NA	17.896493954585825	18.321815651655186
P36871	18.549753785321666	19.03266474260173	18.594155440931274	NA	18.871366848371306	18.803295044306264
P36873	NA	NA	17.51247820903973	NA	NA	NA
P36915	NA	18.263975701369993	17.965616118274912	NA	NA	18.060134774100437
P37108	19.525065802811408	18.966710549250724	19.284481469296274	NA	19.122517934479422	19.029955546274643
P37235;P84074;P61601	NA	16.112475785878388	NA	NA	NA	NA
P37268	18.534673212039024	18.590894261043644	17.505076658201233	NA	18.30720655904888	18.438736718333622
P37802;Q9UI15	21.015486705709087	21.09049462796382	20.617527724734742	NA	21.162499573879266	21.39653997536999
P37837	21.384536406241146	21.341437322079436	21.640329195682604	20.868559753604544	21.311824561782874	21.46055164209311
P38117	18.888677887401993	18.347881697819666	18.57826491293403	NA	18.929879842699954	18.594442028550116
P38159;Q96E39	19.650767162578877	20.00035403269634	20.44788724183567	NA	20.055273324036147	19.62235369773316
P38606	17.895936673794097	17.94492802225928	19.181879693830087	NA	17.79041887073412	18.182667457851785
P38646	22.689420011458967	22.604488288819173	22.623665235319553	22.383408939950016	22.576354856136025	22.774304926456157
P38919	20.243462872954357	19.827247367228978	19.772420666449946	NA	19.989896466895512	19.979884197692762
P39019	21.548194761590587	21.696935108646098	21.866735705476803	NA	21.81237463605784	21.706857269999443
P39023;Q92901	21.631490524216375	21.39794823499859	21.648664522875723	22.769369933515932	21.495326714178205	21.6578127302232
P39656	19.38404872093577	18.500664095073112	18.792537382771314	NA	18.71010252583283	18.497675958431802
P39687;O43423	21.908107195656743	21.567501608958647	21.434431752339776	NA	21.38962389876133	21.611229355847076
P39748	20.14159691974628	20.27233917430462	19.50619309756379	NA	20.31525164685582	20.086866866129892
P40121	NA	17.186439100898973	NA	NA	NA	17.480726300739853
P40222	NA	18.69938722055927	NA	NA	NA	NA
P40227;Q92526	22.027539038514217	22.25025433147252	22.100093743795554	20.047197030977415	22.190702603322936	22.305343191771993
P40429;Q6NVV1	20.926748241117295	21.084392173773104	20.729512074980654	NA	21.059047084579973	21.012899254920725
P40925	20.4983717184509	20.620053980717426	20.456233637650058	NA	20.665503472892055	20.598367204910026
P40926	22.705834543216582	22.998149665540513	22.67292206548993	21.35267000214367	22.751697207599005	22.89754704279607
P40937	17.38733740200897	17.819677732708843	18.207047439476188	NA	17.227965294166122	17.517332273409565
P40939	18.688399962236588	19.09989977562437	19.444100742028965	NA	18.703121466676883	18.78005055769956
P41091;Q2VIR3	20.627246985271892	20.355085073681007	20.604246304846498	NA	20.634374420196988	20.58689617473295
P41223	NA	15.959327345363796	NA	NA	NA	NA
P41240;P42679	19.397198982035512	18.95908904863091	19.155059207451078	NA	18.974264647166986	19.44610042089717
P41250	19.03597760153637	19.21344548525105	19.415481430929596	NA	19.186322922233114	19.55692696909581
P41252	21.450992465156265	21.623653766060148	21.833125080612113	NA	21.448011557647483	21.390462048780908
P42166	19.667562209598845	19.4520711156833	19.168197088017852	NA	19.322081490413765	19.28314698654889
P42224	17.721943819871647	17.928881836695798	18.14362572037387	NA	17.777556903562893	18.08146938415159
P42285	19.41719895632937	18.964079870017564	19.05255449029844	NA	18.78921792069423	18.633873210181463
P42704	19.95075393435725	20.454443561549724	20.551697065474116	NA	20.214240570835347	20.365994255307708
P42766	NA	NA	18.5330844816551	NA	20.15187699363297	NA
P43034	18.331817638273968	18.777113853463675	18.156939945992118	NA	18.807188889919495	18.664418353435096
P43243	21.200428095869697	21.239443796190518	21.3236807213918	NA	20.97534815832636	21.37566713989166
P43307	NA	18.67461340815484	NA	NA	NA	NA
P43403;Q8NFD2;P43405	18.495326906984154	18.088388347971925	19.758211478896317	NA	17.72673338686962	18.57195358490818
P43487	19.841738844915323	20.29642513799767	20.483679274048182	NA	20.509794181663157	20.41621795810546
P43686	18.524346810436953	18.006683856039153	17.528509983667043	NA	17.270779972665416	17.907899089013263
P45880	20.05476506697529	20.204361008896235	20.445817731192967	NA	20.1816365609875	20.362479519305186
P45973	18.406153240427606	17.755739325465406	NA	NA	NA	17.797457692117607
P45974	17.616838332598565	17.531267597896413	18.73543013563088	NA	NA	17.61377069159066
P46060	18.75554258565732	18.47817281320279	18.6795293400637	NA	18.509158410763984	18.485486229572036
P46087	17.98877880849829	18.038462455503428	17.96830991945781	NA	18.276549087035345	17.977669610812015
P46109	19.128409399202056	18.548138580153832	17.978108011197307	NA	18.409510513258994	18.337654710099756
P46379	NA	18.199435449175283	18.223063662111276	NA	17.74438281718583	17.49597860338968
P46459	17.830984607674836	17.97956263711592	18.695211324976214	NA	17.913099717639636	18.05029922672592
P46776	21.239929946477893	21.078323421250737	20.963661339912605	NA	21.03541112614788	21.12665594191727
P46777	21.922486627040847	21.73612338835211	21.874009998768834	22.162809320458948	21.77941133244951	21.851037536073278
P46778	20.18482120504579	20.128996780664483	19.58850287580426	NA	19.712378737292056	20.413822780398323
P46779	18.694509467237	19.626086710754947	19.75663814104798	NA	19.788694116626434	19.59435389758772
P46781	21.368498918799137	21.487775381878112	21.726673799343803	NA	21.6532846690378	21.573501325126596
P46782	20.771493797071674	20.734951372242694	20.783107461320753	NA	21.0253111444562	21.051352579516955
P46783;Q9NQ39	19.723068979004633	19.214921477056446	18.85518337427651	NA	19.2264417007276	19.223173959922477
P46926	17.825068363481005	18.411017299799457	18.223754001884025	NA	17.96556713753377	18.408619546701168
P46940;Q86VI3	19.93571925940807	20.288819005173927	20.438005730321702	NA	20.1415376349197	20.305800767232597
P46977	16.93691119143591	16.860633535723526	16.39271448145579	NA	16.923185580050323	16.256794651754475
P47755	NA	NA	NA	NA	NA	15.53163012836695
P47756	20.23931219814911	20.09013985234642	19.967375905079543	NA	20.333111484907743	20.194855570467404
P47897	18.75337300081382	19.08117058404553	19.23068508380073	NA	18.942538926392317	18.622094355475568
P47914	20.673045308983582	20.7047579715647	20.622247846013234	NA	21.030663168027772	20.683185789724195
P47985;P0C7P4	NA	17.757110623675498	NA	NA	NA	NA
P48047	20.265473903860528	20.106837625817313	20.377768701592125	NA	20.241965893657362	20.21103981917518
P48147	18.106725357012852	17.62044712134323	NA	NA	NA	17.607915420305805
P48444	17.295065885967695	17.965808405694155	18.252499070222324	NA	17.244686878634397	17.96310943183423
P48449	17.31473208318959	17.266741010865278	19.263171685172317	NA	NA	16.9063664506718
P48506	NA	16.481394002649477	17.085716644330827	NA	16.628153304828565	NA
P48637	NA	17.392760159475074	NA	NA	NA	NA
P48643	22.212467025794552	22.4164138443599	22.344777335865338	NA	22.687632440347052	22.528639088871394
P48723	NA	15.429390363603632	NA	NA	NA	NA
P48735;REV__Q00169	21.671797194846658	21.99097795778771	22.03979208727398	NA	21.85861523455869	21.88889616609718
P48739	17.547033463512374	17.77476102537928	NA	NA	17.338026544084066	17.29694653740831
P49189	18.64380730188463	18.666482140525073	18.762066049277816	21.027580824440275	18.966248521875958	19.068381677171697
P49207	18.87361562787072	18.498740786334995	18.787721196449564	NA	18.88734197022827	18.796416101360574
P49247	17.342273973874473	16.370168178517428	NA	NA	NA	NA
P49321	21.40516217558219	21.353607860977228	21.287269052466264	22.53798745292506	21.49130839165003	21.456775458286565
P49327	20.35943116781352	20.69623595910933	20.52599341061532	NA	20.335433985841018	20.89262795657401
P49366	NA	17.71398230721802	17.563325067726954	NA	17.473100520020754	17.391679684279456
P49368	23.057156935510267	23.26907796074338	22.84455923159967	21.678899576990492	23.065913622078313	23.12866556366639
P49411	20.740397658479694	20.596850131841816	20.569004512452675	NA	20.36601419155192	20.572741082220794
P49458	20.464462383684182	20.22572823201303	20.09258615263805	NA	20.246684993793224	20.28890921834289
P49588	20.4410144397414	20.151160887630954	20.292817146920843	NA	20.300197675152038	20.357606770831776
P49589	18.141428609532408	18.00763594811021	17.292093260298092	NA	NA	18.284152668928805
P49591	18.45503215147257	17.939213955835065	17.619102815006805	NA	17.953301856084522	17.81323432828331
P49720	18.92829607014286	18.341139193259867	18.490847055112727	NA	19.5435702048195	18.52330694277415
P49721	19.645045936245143	19.45917678112804	19.497751101665596	NA	19.669090433782845	19.647256883786728
P49736	20.996403247067242	20.950085289600167	20.847828214737294	NA	21.011513518632356	20.9801540368483
P49748	NA	17.506525035087012	17.953181635362476	NA	17.42172362413821	17.593384101509315
P49773	20.197713385152888	20.268686119255964	19.987162526978352	NA	20.405838382696018	20.474744644597248
P49792	17.162292966982925	17.565903582165944	16.479114766127033	NA	17.252305265453824	17.27617541945486
P49821	NA	16.47723254617873	NA	NA	16.492423297745557	16.455236978688426
P49915	19.950891144404515	20.086350140652538	20.27505422596818	NA	20.043698778650448	20.03715779107817
P49916	NA	17.00432597785033	17.723862461902268	NA	NA	16.573206219571688
P50148;P29992;O95837	17.486759517762128	18.109360719125103	17.861584825387997	NA	17.993163089084888	17.54247326319967
P50213	18.37352341351873	18.636215149315618	18.353435293209106	NA	18.613961271988412	18.314344181124575
P50395	22.74029843257499	22.352005838490125	22.50120026505371	23.11610698750922	22.453975077244998	22.43646716311436
P50416	17.003723087603273	16.97080177097464	NA	NA	NA	17.049527993235348
P50452;P50453	16.83723301306547	17.033944207537488	17.101828433655598	NA	16.900663348726102	17.27608751188752
