Name	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR8	t00_A_Rep1_OR8	t00_C_Rep1_OR8	t00_B_Rep3_OR8
P48739	17.54305753250248	17.775814984780553	NA	NA	17.337291607090265	17.29380419329845
P49189	18.639831370874738	18.667536099926345	18.76247781649547	21.027580824440275	18.965513584882153	19.065239333061836
P49207	18.869639696860826	18.499794745736267	18.788132963667216	NA	18.88660703323447	18.793273757250713
P49247	17.33829804286458	16.3712221379187	NA	NA	NA	NA
P49321	21.401186244572298	21.354661820378503	21.287680819683917	22.53798745292506	21.49057345465623	21.453633114176704
P49327	20.355455236803625	20.697289918510606	20.526405177832974	NA	20.334699048847213	20.88948561246415
P49366	NA	17.715036266619293	17.563736834944606	NA	17.47236558302695	17.388537340169595
P49368	23.053181004500374	23.270131920144657	22.844970998817324	21.678899576990492	23.06517868508451	23.12552321955653
P49411	20.7364217274698	20.597904091243088	20.569416279670328	NA	20.365279254558118	20.569598738110933
P49458	20.46048645267429	20.2267821914143	20.0929979198557	NA	20.245950056799423	20.28576687423303
P49588	20.437038508731508	20.152214847032226	20.293228914138496	NA	20.299462738158233	20.354464426721915
P49589	18.137452678522514	18.00868990751148	17.292505027515745	NA	NA	18.281010324818944
P49591	18.483616136440883	18.16541909454554	19.25327162394786	NA	17.95256691909072	17.81009198417345
P49642	NA	NA	NA	NA	NA	NA
P49643	NA	NA	NA	NA	NA	NA
P49720	18.924320139132966	18.34219315266114	18.49125882233038	NA	19.542835267825694	18.520164598664287
P49721	19.64107000523525	19.460230740529312	19.49816286888325	NA	19.66835549678904	19.644114539676867
P49736	20.99242731605735	20.951139249001443	20.848239981954947	NA	21.010778581638554	20.97701169273844
P49748	NA	17.507578994488284	17.95359340258013	NA	17.42098868714441	17.590241757399454
P49755	NA	NA	NA	NA	NA	NA
P49773	20.193737454142994	20.269740078657236	19.987574294196005	NA	20.405103445702217	20.471602300487387
P49792	17.15831703597303	17.56695754156722	16.479526533344686	NA	17.25157032846002	17.273033075344998
P49821	NA	16.47828650558	NA	NA	16.491688360751752	16.452094634578565
P49903	NA	NA	NA	NA	NA	NA
P49915	19.94691521339462	20.08740410005381	20.275465993185833	NA	20.042963841656643	20.034015446968308
P49916	NA	17.005379937251604	17.72427422911992	NA	NA	16.570063875461827
P49959	NA	NA	NA	NA	NA	NA
P50148;P29992;O95837	18.66213284977069	18.86465192854466	18.657764085469864	NA	17.992428152091087	17.53933091908981
P50213	18.369547482508835	18.637269108716893	18.35384706042676	NA	18.613226334994607	18.311201837014714
P50395	22.736322501565095	22.353059797891397	22.501612032271364	23.11610698750922	22.453240140251197	22.4333248190045
P50416	16.99974715659338	16.971855730375914	NA	NA	NA	17.046385649125487
P50452;P50453	16.833257082055578	17.034998166938763	17.10224020087325	NA	16.899928411732297	17.27294516777766
P50502;Q8IZP2;Q8NFI4	20.40203720015775	20.405865375030245	20.61487188492615	20.10149098738029	20.517261693667187	20.34613235019321
P50570;Q05193	17.766663073790415	18.27730727972225	17.874128565082952	NA	17.89512970676813	18.23129563129152
P50914	19.568642304519912	19.299773610096004	19.394484372008158	NA	18.885628154103117	19.020831730094045
P50990	23.299925668090285	23.31728175374562	23.23239558931268	21.1118156747478	23.40550522668118	23.41700903978054
P50991	21.842188328292288	21.944673414640327	22.14763232523255	21.220614354915394	21.850595430048678	22.0311596523612
P50995	18.09613313269017	18.38785645195341	18.472478275966754	NA	17.891348066225703	18.27518513921738
P51148	18.287280399734627	18.782188140319953	18.275243954702763	NA	18.34594184048624	18.414829553805987
P51149	19.849715008478714	20.12693887418147	19.97231474645826	NA	19.935084857145917	19.91061682131532
P51398	17.613415741336905	17.427029800376665	16.98396473898788	NA	17.142515009924757	17.578766438066996
P51532	17.80210496677793	17.470305773410658	17.532047368104248	NA	17.264297062904753	17.35355025027785
P51570	NA	NA	NA	NA	NA	NA
P51572	NA	17.453916323939055	NA	NA	17.193380428519944	17.236173572962443
P51610	18.994605931844056	19.44116685152325	19.265753238581947	NA	19.302356681457866	19.330589990960313
P51649	NA	16.58574941206112	17.34236218792966	NA	NA	16.53464565173467
P51659	18.65402026681982	18.761408769486003	19.150177295933982	NA	18.5431639540288	19.00551735790963
P51665	18.21529065780239	18.36612461508158	18.33257886007082	NA	17.90516588665671	18.168982078136676
P51784	NA	17.211542923131205	NA	NA	NA	NA
P51858	20.196971420843813	20.19653681695106	19.723102576342292	NA	19.972309786638476	20.017188922852778
P51970	NA	17.281127890583868	16.972725595112863	NA	NA	17.199643072329273
P51991	21.12026623174237	20.774224653874455	20.7024431057762	NA	20.946104992471064	21.093152914676384
P52209	21.62952484143561	21.703608782091564	21.627320849847813	21.72466953526345	21.831435950389043	21.93213899588351
P52272	22.39166645481353	22.799346117422644	22.684141059239497	22.84891452481775	22.71691001165903	22.707033128999964
P52292	20.013411861248773	19.74318879006625	20.177760834379576	NA	20.056842194375058	20.156766329275335
P52306	18.595637753351603	18.8487614316144	18.756509173950104	NA	18.931741414071546	19.1082468411541
P52434	NA	15.821165314237687	NA	NA	NA	NA
P52565	21.344091901826165	21.13854530892771	20.81868232344672	NA	21.13487836049933	21.275602004817483
P52566	23.48114546774652	23.23577097464156	23.31518336320799	22.696156151789815	23.611956104148604	23.46083802134654
P52597	20.493080916536083	20.52395170266452	19.85483753662201	20.94449525979093	20.59109031628538	20.662283126323125
P52732	NA	17.376371597564457	17.114008413148238	NA	17.697866743116258	17.56310696710059
P52788	NA	17.61644762314272	NA	NA	17.59184956907665	NA
P52815	18.247195633984656	18.27635054398646	18.048321898162065	NA	17.902606453810236	18.385247362862636
P52888	NA	16.35219248499247	NA	NA	NA	15.905584827139231
P52907	NA	16.468121526148778	NA	NA	19.988625311705277	20.532352383025938
P53004	NA	17.607809297160593	NA	NA	16.432578950652903	17.772033662312918
P53007	NA	16.81810435174738	17.229264042487703	NA	NA	16.844808359089125
P53041	NA	17.72702108708944	NA	NA	NA	17.819752655014693
P53396	21.595576491858246	21.794705357358644	21.825598092410374	19.762578536257866	21.566688596213346	21.982901831967705
P53582	NA	NA	NA	NA	NA	NA
P53597	17.76111795419846	17.996869625765754	17.825886162925883	NA	17.952676893176296	18.244132483647157
P53618	19.087546080035906	19.21890124706009	18.821999949766738	NA	18.772000172352286	19.12109835074928
P53621	19.216156142752553	19.54472553400076	19.38952841159497	NA	19.264252758851413	19.16145137337638
P53680	NA	16.39911302703549	NA	NA	NA	NA
P53990	NA	16.232129620026235	NA	NA	NA	NA
P53992	17.347141283086327	17.576924737645406	18.73222280348431	NA	16.797970897511462	17.485419954970414
P53999	NA	NA	NA	NA	NA	18.781086577047173
P54105	NA	NA	NA	NA	17.891405437829746	NA
P54136	20.698134213136225	20.508535794594685	20.644141060183532	23.59922579086215	20.19654138038313	20.38863876342113
P54577	20.286651722481636	20.27443516700572	19.735180156841484	NA	20.041025690309368	20.239731281316867
P54578	20.57375146352453	20.373165067445036	20.276686594377725	23.146867419273114	19.910384416517594	20.394509145617317
P54687	18.280937727108633	18.25328102485355	18.172405391905667	NA	17.80918961212518	18.289204505992075
P54709	NA	17.36287560912583	17.59680783248413	NA	18.084129398002638	17.357286406185153
P54819	17.61597218062142	18.210149519627123	19.005942873323164	NA	18.283135376742038	17.938235613429548
P54886	18.08345799265905	18.51345152599717	18.69535758585939	NA	18.232674838283458	18.185935542535987
P54920;Q9H115	19.253222114313818	19.03941834243664	18.465527760906287	NA	19.172687286407623	18.909429743595393
P55010	18.545342947370234	18.723362827059233	18.87189828875278	NA	18.41692912712159	18.377582326669298
P55011	NA	14.485676371881071	NA	NA	NA	NA
P55036	18.069209036920768	18.251334752874378	18.314713502971863	NA	18.59146116408025	18.16035876442574
P55060	25.364747669146528	25.77056428813536	26.302250388358182	NA	25.919714290252394	25.958179402556475
P55072	22.213489696697685	22.209534034223473	22.086906661495664	21.542789592422785	22.111796701472542	22.123452656457754
P55081	NA	NA	NA	NA	NA	NA
P55084	18.23268255850141	NA	NA	NA	18.675186238470403	18.69289726042702
P55145	19.35506238822574	19.155521600276984	18.022573317815695	NA	19.007407720085077	19.08902699064866
P55160	16.18415479707502	16.636815420836683	NA	NA	NA	NA
P55209	21.17476583699057	20.69666816768877	20.231165536064022	NA	19.87519359001302	20.650489454099
P55265	NA	18.45196501927729	18.769494245403564	NA	17.479558031434614	18.149099579314857
P55327	19.49315608430773	18.728116758663816	NA	NA	18.835817517091712	18.92257428613728
P55735	18.7310617059936	17.621632103816147	NA	NA	18.167935080748585	17.7542594746445
P55769	20.309134618939282	20.073223115279617	20.022652683437265	20.995005220895404	20.32655388528636	20.370061281772934
P55786	18.4845616328118	18.376526884690264	19.485032165276653	NA	18.221491452204532	18.027855461306263
P55795	NA	NA	NA	NA	NA	NA
P55809;Q9BYC2	18.76230353441167	18.87664126753127	18.469065447396783	NA	19.016721164633474	18.980084297159177
P55884	19.948697757510722	20.123357693957097	19.863267572451182	NA	19.917444698010186	19.885681962099333
P56134	18.956978215490288	18.820674626863152	18.872925818001292	NA	17.93725394742112	17.972742321818007
P56182	NA	17.488955029565943	17.07841181752289	NA	NA	17.297957330505223
P56192	19.56446321691728	19.723790102359523	19.46541098604355	NA	19.053487653857196	19.640132905064853
P56385	18.489392889850947	18.64788990759145	18.581804183240486	NA	18.686372678842417	18.756210295916976
P56537	18.892758693601497	18.33177970555858	NA	NA	NA	NA
P57088	NA	16.96598545655724	17.311252348451724	NA	17.7526449535234	17.470011941418946
P58546	20.5058966416341	19.961463505384494	20.11512538643884	NA	20.364556176800797	20.070761762921542
P58876;O60814;P57053;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880	26.069321691863518	25.93809216745636	26.136758194683264	26.345901914625696	26.301035960125148	25.565898017872787
P59998	19.69352955067721	19.547934898544923	19.268142934849916	NA	19.420730330189834	19.63429375457155
P60033	18.997337832413326	18.871582068759416	18.84623837539386	NA	NA	18.961767898789365
P60059	NA	NA	NA	NA	NA	NA
P60174	21.85609985641866	21.769613102208822	21.924729359422887	21.585160390836883	21.75368675879968	21.862720045081723
P60228	19.1290120335424	19.182994226523377	19.596079122309572	NA	19.791345138952067	19.315411966776338
P60520;O95166;Q9H0R8	17.73599302261251	17.611706243900507	17.556299870269108	NA	17.73497804165018	17.78355694587148
P60660;P14649	21.95017012254431	21.674381124548447	21.69042023203811	23.181214716126288	21.90730237705013	21.820264072986227
P60842	23.106912234638525	23.089729439435224	23.16673077413996	22.260169439264295	23.140908268886342	23.177929782932786
P60866	20.458947885531586	20.31571357931511	20.720169274672575	NA	21.12106149403202	20.90240035052334
P60891	18.669900854592225	NA	19.445025846568658	NA	19.20069122234517	19.403711848853064
P60900	21.50975641760451	21.468576850451406	20.921363335205843	NA	21.371410827203732	21.487741648067278
P60981	18.031975801172972	18.572898688016927	17.969819753509984	NA	18.457562254779276	18.762579266720433
P61006;P59190;P51153	NA	16.548469099209974	NA	NA	NA	NA
P61009	NA	17.289976017901495	17.552786812427144	NA	17.854389623128128	17.52012756517717
P61011	17.70763982656327	17.886434157460485	16.87857880089951	NA	NA	NA
P61019	20.693071547054895	20.64039243947	20.6430229252403	NA	18.12124496132303	18.016243960454595
P61081	NA	NA	NA	NA	18.367549428182947	18.248654410763148
P61088;Q5JXB2	20.249644842914545	21.06680192502941	20.55631814507028	NA	20.528095499578463	21.053849274459854
P61106	NA	18.230524035256444	18.381216700787373	NA	NA	18.402145295538485
P61158;Q9C0K3	20.64178216254976	20.492684779188593	20.71075884853888	NA	20.291550413154113	20.712897627328804
P61160	20.564302240772104	20.52219819890457	20.17395456279186	NA	20.47969159399181	20.48409159377348
P61163;P42025	19.01879993775387	19.419174237217334	18.672811358315137	NA	19.056765460039003	18.76542522094366
P61201	NA	NA	17.354435726768536	NA	NA	NA
P61204;P84077	20.60738674543319	20.594069794331567	20.481976075144438	NA	20.749261795187792	20.59126443270134
P61221	19.87576420492058	19.94833441543986	19.750020482937547	NA	20.036493185667418	20.053465493910245
P61224;A6NIZ1	NA	19.16950255627612	19.164490629104392	NA	19.0508189418399	18.7012835222444
P61247	21.735270287186697	21.968112327605155	21.85598121837269	NA	22.16870453390562	21.943678538547147
P61254;Q9UNX3	19.67939551949948	19.072983584307643	NA	NA	NA	20.086478235410254
P61289	19.33785864016996	19.154480564091372	19.44388045861757	NA	18.7992251357066	19.135650415754718
P61313	19.975174951921616	20.597987332453677	20.535611229829204	NA	20.820216287438235	20.479623128840256
P61353	20.739672559912105	20.711824453730642	20.819291633999917	NA	20.664264977414646	20.377643645322006
P61421	20.37159327842863	20.1042627507955	19.75735199507322	NA	NA	NA
P61513;A6NKH3	19.131163055570717	18.610254375569767	19.784330818655942	NA	19.50216301956398	20.11225682423938
P61586	19.394752822398512	18.979645790021422	18.977237225072468	NA	19.226889393927337	19.47087440186403
P61604	22.815159343050528	22.951008912472226	23.230822078130988	22.363063901203493	23.313232506788523	23.052361555805607
P61758	19.10331583098673	19.15343877616062	18.904823510321314	NA	19.145933549008326	19.133206994011253
P61769	17.38311812191511	17.76967961326622	NA	NA	18.285887653609777	NA
P61956;Q6EEV6	20.306356711611112	20.169681784183787	NA	NA	20.943548063364858	NA
P61960	NA	18.8450909845941	18.03348470812313	NA	18.12202749306146	18.533435260105605
P61962	NA	17.083366593805977	NA	NA	NA	16.8412555046235
P61970	18.566036260186547	18.34830241018306	18.329374246569778	NA	NA	18.247312743186782
P61978	21.962879373051656	21.87019043020721	21.852450710077274	22.961344281584665	22.1332418613803	21.983875593654968
P61981	26.09873821597631	25.617996920559598	25.952138311376103	28.944981538378617	26.154895747282815	25.96869096585295
P62081	18.79794265706864	20.063610719990123	19.03193473651897	NA	19.032258634261623	19.332341615823776
P62136	20.30828044778296	20.389223123586483	20.3114256035307	NA	20.582143478958983	20.255166106857367
P62140	NA	18.30012156557357	17.53635259420363	NA	NA	17.55929154923511
P62158;P27482;P02585	22.347032116195813	22.331294107249562	22.84300604758717	21.24524289502619	22.557046262348457	21.962708338006433
P62191	20.05486887015358	19.454909371003893	19.2203186721923	NA	19.77248307761647	19.390422646569323
P62195	20.078106057338918	20.109410642219707	20.033589730692942	NA	20.240105082530498	20.28249570275927
P62241	NA	NA	NA	NA	21.977791337352457	21.70632127455241
P62244	20.601907654688333	20.73305216926417	21.08218642889277	NA	20.92194521260825	20.9024713825039
P62249	21.540495744537974	21.485863513332575	21.90785595721763	NA	21.517261693667187	21.188279691431276
P62253	NA	16.20354742428742	NA	NA	NA	NA
P62258	24.997884254501603	25.000014908811814	24.99078949765881	24.936447908328617	25.141051531405843	25.20340001197767
P62263	20.523023841377693	20.81066765211464	20.565880593947128	NA	20.771563860878885	20.807272176443213
P62266	19.767766437836453	20.284504022421928	20.500520214245793	NA	20.33396047675471	20.063664865064215
P62269	22.213888837671565	22.233843776393158	22.25390841742256	22.133112893805997	22.50877879204429	22.276643642140264
P62273	19.015794512559765	19.076859098139927	18.68913741430913	NA	19.10030204749318	18.66094014736565
P62277	19.456636953916775	19.455129955333497	19.962281195990652	NA	19.709090947054023	19.490740100716135
P62280	19.98776679915829	20.279530278936235	20.44908661384476	NA	20.813192552125408	20.973364598796355
P62304	20.51943011764069	19.838764906069173	22.88370004939992	NA	20.23083962200608	18.968867348538748
P62306	20.26458371699126	19.716555159590854	20.662508706285383	NA	20.48910515904639	20.346236798703004
P62310	19.583156854283047	19.789160413752278	19.23372744069595	NA	19.51247638407142	19.140428514898364
P62312	18.286109539363945	18.167709051518926	18.03306454137484	NA	18.30711688261338	18.245566707919753
P62316	19.16705966660784	18.633310739091215	NA	NA	20.207066560245842	20.244782543185128
P62318	21.38071284308701	20.944673414640327	21.759036161630135	22.835298978015274	20.960873812495812	20.384779658518784
P62330	16.386035605297405	NA	NA	NA	NA	NA
P62333	18.92760551050518	18.86772075832325	18.828249201046617	NA	18.639014057772876	18.831559177363452
P62424	21.472021373701523	21.43406901556368	21.50578181096805	21.383905631245323	21.55052149978576	21.51749575478652
P62487	NA	16.744933973760226	NA	NA	NA	NA
P62495	19.789168644224382	20.186829090798206	20.319631345088844	NA	20.347510953907303	20.07555770921149
P62701	21.119596894736762	21.496753182347106	21.764780880281666	NA	21.70909908433432	21.552363861173053
P62750	21.510035037736873	21.638491735136945	21.64598838371686	NA	21.941229090449333	21.788715620760318
P62753;REV__Q9Y5R4	21.649263963125343	21.828443233386956	22.059769530682953	21.16145803043091	21.858320624665758	21.854445715098343
P62805	25.576985392478214	25.187043531024372	25.373196614141712	25.004690311510252	25.491342529184173	25.298535009963793
P62820	NA	NA	NA	NA	NA	NA
P62826	NA	16.08987801524046	NA	24.262977306104496	24.325227269063326	24.072246423440813
P62829	19.64753434037109	19.408430673615463	19.278216435042697	NA	18.935112686642952	18.867720170319668
P62834	NA	16.470116602808865	NA	NA	NA	NA
P62847	19.88209245570111	20.18760369218105	19.1650899391339	NA	19.56623945233472	19.70226310382305
P62851	21.828029610560183	21.78891979626752	21.689129080595276	20.845344347671137	21.903396096553614	21.832208127765437
P62854;Q5JNZ5	19.476619146113293	19.67252470434125	19.061901461034612	NA	18.69349727616163	NA
P62857	19.702317899013472	19.41855223559616	19.04016465206487	NA	19.188952764158998	20.173933720794206
P62861	19.925768852025563	19.771097785855595	20.025823733434635	NA	NA	NA
P62873;P16520	20.649474750940527	20.201037524171802	20.123660238597004	20.37175953497701	19.860205173218723	20.22276485636659
P62879	17.78021774197771	17.804722303749593	17.770565826695652	NA	NA	18.011878608756493
P62888	21.125185446725485	21.089300200265484	20.757526858528685	NA	21.107543233831855	21.051416938307415
P62899	20.711602277248115	20.513398567836433	20.63672802042138	21.66061445342494	20.562641258573066	20.848411480677612
P62906	20.55361988416302	20.70966899411487	20.501849274718314	NA	20.144778892562876	20.750870737568555
P62910	20.435572504092722	20.27401844399852	20.425669591509074	NA	20.6542412494624	20.267682945295206
P62913	20.951846104121945	21.275007964668937	21.163315258772712	NA	21.33396047675471	21.329058215094307
P62917	20.099617875166203	20.218792989449945	20.47860495324262	NA	20.445323997981795	20.51210596994308
P62937;Q9Y536;A2BFH1	24.843985275543897	24.859918402271745	25.06142028078774	25.18508312862863	25.041041852333926	24.983036183006462
P62942	17.85330630171788	NA	NA	NA	NA	NA
P62979;P0CG48;P0CG47;P62987	21.812827440657045	21.739027949638142	21.721840358064714	NA	22.054218122641423	21.658250433156795
P62993	18.751346700487847	19.15807574358827	20.1547711000126	NA	18.835191327946163	18.843269862939753
P62995	NA	17.065080755404658	NA	NA	17.972879212661198	17.636823539656767
P63000;P60763	NA	NA	NA	NA	NA	17.445885268151635
P63010	20.127971625511627	19.77906381922142	19.858829053564797	NA	19.945345297609222	20.001358167364582
P63104	25.082359214966264	24.547633246280846	24.712717590183104	26.119573949394603	25.17756798270237	24.521756139976798
P63151;Q9Y2T4	17.2910899549578	17.96686236509543	18.252910837439977	NA	NA	17.502840649871363
P63165	NA	17.31959548994594	17.740706897379624	NA	17.870486397731618	17.67777100120157
P63167	21.239990940217147	20.903305598539397	21.039681067860595	NA	21.028624689006378	21.008965417146307
P63208	18.25594909641629	18.538892468918974	18.52813928735595	NA	18.236744757720217	18.592779480201354
P63220	20.839936683385535	20.204321851832965	20.544298293027744	NA	20.806134454520908	20.886328572272653
P63241;Q6IS14;Q9GZV4	21.820448549322393	21.580611055706534	21.541854570518623	NA	21.432961328810478	21.610567477391033
P63244	23.150248204206015	22.778766436187652	23.012731285107687	22.89447834494144	22.93269996335208	23.01033376798102
P63261	NA	NA	NA	NA	NA	NA
P63279	20.388260270411916	20.03929574247558	19.725964938367014	NA	20.00396263477211	20.273516471241926
P67775;P62714	20.23454965923826	19.913575367229626	18.98328524169252	20.297333646416046	19.0874385630282	19.728639761048193
P67809;Q9Y2T7	21.351003589142643	21.229901068187957	21.42761894329091	22.957345124371372	21.769692458552854	21.803701617398808
P67870	19.11122223996354	18.68613550697465	18.7895017741591	NA	18.66947668655392	19.00233943924838
P67936;P09493	21.85507666840351	20.915046072648657	21.023181676033122	22.874470656205652	21.00760622423026	21.23989994196132
P68036	18.281851748102465	18.468558640238136	18.229355738235082	NA	18.327571898999693	19.163681526163767
P68104;Q5VTE0;Q05639	24.724765736173012	24.65669788450373	24.525996986189572	23.659999421069845	24.794351206609953	24.752644906729497
P68371;A6NNZ2;A6NKZ8;CON__ENSEMBL:ENSBTAP00000025008	25.280322613274652	25.169436740439522	25.134923822844314	24.945822787251977	25.181128970781174	25.03911259987868
P68400	19.061854070405403	18.90485409652694	NA	NA	NA	18.776195136202098
P68402	NA	NA	18.315059162162708	NA	NA	NA
P78344	18.854155178335063	19.066958293221823	18.236581347419673	NA	18.600192634472435	18.93056552888244
P78346	NA	16.324384938387688	17.023208120572	NA	NA	NA
P78347	NA	NA	NA	NA	NA	17.29302414729897
P78371	22.22326532293704	22.254849880888862	21.953877828512766	22.180007679098797	22.416734817713227	22.370908589277455
P78406	18.401136172727053	18.48751793905874	NA	NA	17.674119501481364	18.021904472853805
P78417	20.104915339532436	20.66045917892947	20.96517471645429	NA	20.675636031677442	20.30028822686865
P78527	20.69258066748538	21.113841813788774	21.36384275065629	NA	20.753450050925125	20.938318760290446
P78559	17.481495973295186	17.61874684392084	17.824065803867637	NA	17.491491563895877	17.639485276419304
P82650	NA	NA	NA	NA	NA	NA
P82930	NA	14.562214251065132	16.71179290326765	NA	NA	NA
P82933	NA	15.821484741902202	NA	NA	NA	NA
P82979	18.230925728577827	18.606949230846098	18.520740835034786	NA	19.076378366369987	18.835314567876704
P83731	19.906002716592983	20.17046564458932	20.28872615124941	NA	20.020975278577502	19.850931266743835
P83881;Q969Q0	18.281590658331428	18.193411002154555	18.326676859261287	NA	18.7099207133188	18.171389284436444
P83916	NA	NA	NA	NA	NA	NA
P84085	NA	17.824948268950543	18.146613078580167	NA	NA	18.576346405362273
P84090	21.573484881951128	21.792124734439582	22.089339937027276	NA	21.85766008360686	21.56030938074619
P84095	19.484032231186745	19.645765551473843	18.98952457787004	NA	20.373722715483666	19.563214803931444
P84098	19.828200937416973	20.068424923309117	20.35934592654816	NA	20.74728197459317	20.469110598588404
P84103	NA	NA	NA	20.894183950583425	20.92047002826262	20.890631916375785
P99999;CON__P62894	17.606900556887258	18.008188884745245	19.607324155531646	NA	17.70480436363198	17.59643721702788
Q00013	17.998688608566663	17.466298790541963	18.406820567655615	NA	17.407652856332348	17.395417929925095
Q00169	NA	16.589773294478803	16.42454076281088	NA	NA	16.20599255027445
Q00325	19.24353634799448	19.44633564895706	20.71902693364957	NA	19.173631134295192	19.439848755811997
Q00341	NA	17.084982952474746	NA	NA	NA	NA
Q00403	NA	16.412624127645117	NA	NA	NA	16.27622927021586
Q00534	20.104915339532436	20.45034306081125	20.118594894350345	NA	20.281188139075212	20.088477639857967
Q00535	NA	17.086407648967196	17.895608292493403	NA	NA	17.228850461621484
Q00610;P53675	21.706140964577948	21.763540302843822	21.93393684395729	NA	21.80795920738506	21.680126313878286
Q00688	18.197917140340735	17.865786220691426	17.62496161968354	NA	NA	17.754448379130405
Q00796	18.939873234563542	18.388896010213628	18.473097923797987	NA	17.92435845055286	18.8734134595254
Q00839	23.518322553099654	23.510305972781055	23.490752115386094	24.077324880298942	23.720991359939482	23.645108233703983
Q01081;Q8WU68	20.073086236544146	20.125322667677125	19.3897950740282	NA	20.39097015054835	19.862617821051412
Q01082	21.805809032778644	22.055419835240997	21.464359586720285	22.786877717152112	21.737381808552016	21.90548701341355
Q01085	17.464651573262376	17.819304383340096	17.276620042752434	NA	17.01877100765077	17.554526124117576
Q01105	20.923400008522854	20.720414232153765	20.497953563412068	NA	20.869540201116635	20.916045131276796
Q01130	20.45788916801853	20.59648825532659	20.61443312240311	NA	20.708488660912565	20.845828187508882
Q01196	NA	18.401617865653094	17.943791615129452	NA	17.792451547371343	NA
Q01469;A8MUU1	22.343258184872482	22.48936792828448	22.38163961365733	24.89009495989289	22.680665817935534	22.690385833785605
Q01518;P40123	21.035967125878063	20.94447702717615	20.6900871422725	22.173127375304336	20.94167933197047	20.934641864877694
Q01581	19.23508909372476	19.424647582768046	19.457780707113038	NA	19.264540710881406	19.492458797923728
Q01813	20.209377824586994	20.19664675751433	19.751362064367704	NA	19.89487218229045	20.034015446968308
Q01826;Q9UPW6	NA	16.789466596158178	NA	NA	NA	16.51276125302684
Q01844	18.240405206937723	18.409796970023372	18.473678602027153	NA	18.652651279036114	18.638291514718247
Q02218	NA	NA	NA	NA	NA	NA
Q02543	20.59667005575768	20.629113402821083	21.187291814308818	NA	20.880564820961716	20.588882946750854
Q02790	21.23982296035541	21.37204596363214	21.21765194164922	NA	21.610606346357486	21.71613418514365
Q02878	22.283232562127324	22.104731500711374	21.957826244927034	NA	22.262069098962776	22.259969680337207
Q02880	16.7765785426555	NA	16.664968400357537	NA	NA	NA
Q02978	18.629302568752777	18.578039218226813	19.734227355206002	NA	18.33960621538538	18.69335714637031
Q03252	18.1896383924939	17.977855750391207	17.549118257734904	NA	18.128759269117978	17.9393438444265
Q04446	NA	17.04108466838165	NA	NA	NA	NA
Q04637	19.284850889258216	19.87754675053121	18.813309265049213	NA	19.21566089526148	19.342325268028585
Q04760	19.644119635947693	19.93548006055771	19.980509571337105	NA	19.88999917632723	19.836519584608652
Q04837	19.057590769087085	19.91944921468845	19.94633198960372	NA	20.345627812904908	20.145647006938372
Q04917	20.756052679568327	20.339706347065764	20.508192882493635	22.70453092729902	21.0028345701517	20.456296835068674
Q05519	16.940672687251713	17.51951120638416	16.989172638300612	NA	NA	17.43531946670061
Q06203	NA	16.458647391139486	NA	NA	NA	NA
Q06210;O94808	17.908400274766862	17.794472927030952	18.089718779440297	NA	17.97087166362393	18.300115696966397
Q06265	NA	16.48015197562401	NA	NA	NA	NA
Q06323	22.13972321132077	22.07758758424238	22.25613217101108	NA	22.044254497531675	22.157897364623516
Q06830	24.498216194551656	24.357233656419766	24.126755540535477	23.385146611869107	24.5029470636321	24.578150693506377
Q07020	20.56457052436951	20.26156555343156	20.77309978434879	NA	20.90677032483287	20.8376790205966
Q07021	18.232502469243794	17.77192440986824	NA	NA	NA	NA
Q07666;Q5VWX1	20.021512506742248	20.112094292630843	20.21308049574372	NA	20.284905300224516	20.126192471880593
Q07955	21.060649949631035	20.908348933888924	20.9448669349137	NA	20.906202586111043	20.966450386710015
Q07960	17.335533857251104	16.647021230868305	NA	NA	NA	16.84315144909794
Q08211	23.021154166265323	22.980520822291986	23.21017967230916	24.46159155861465	23.08657126805928	23.08566518518687
Q08257	18.6504861039724	18.707587460844167	18.4336900157895	NA	18.903289413327926	18.626299253003232
Q08380	NA	NA	NA	NA	NA	NA
Q08722	17.236010161292796	17.98688553719313	17.971245992069605	NA	18.28501448363857	17.95345452199769
Q08752	NA	16.92155263777844	NA	NA	NA	NA
Q08945	20.84392080846067	21.058961827342017	20.782894617622322	21.664707982249713	20.97562827452358	20.970182754428226
Q08J23	19.443860235361047	19.16344052047988	18.094609532161407	NA	18.437310147893207	18.93873442273007
Q09028	17.82103254848543	18.38774089922751	17.508211776941852	NA	21.03526047335007	20.992509902768184
Q09161	19.131235506086274	18.618024626441546	18.64623737663947	NA	19.300802448474307	18.47047198448435
Q10471	17.87452406997244	18.206179657316	NA	NA	NA	NA
Q10567	NA	16.387679267322476	NA	NA	NA	NA
Q10570	18.470924502883918	17.66232321889774	16.836940888531217	NA	16.956849708656073	17.384474552238512
Q12769	NA	NA	NA	NA	NA	NA
Q12788	18.17115282164872	18.066380849483394	17.437346233485513	NA	17.85391865436825	17.98829960272957
Q12824	NA	16.651134772041388	NA	NA	NA	NA
Q12874	19.654776462368307	19.755151976428138	19.64221388747461	19.89330040689543	19.747995023036694	19.6557242636427
Q12904	18.015166502955385	17.924901131096476	17.86960573019377	NA	17.925759642404508	17.161308906083427
