Name	t00_A_Rep3_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR9	t00_B_Rep1_OR8	t00_C_Rep1_OR8	t00_A_Rep3_OR9	t00_A_Rep1_OR9	t00_B_Rep2_OR8	t00_B_Rep1_OR9	t00_B_Rep3_OR8
P13612	NA	15.783927784616779	NA	NA	NA	NA	NA	NA	NA	16.378054999597985	NA	16.03349144278694
P13639	24.012313100971962	24.28196748336618	24.535711865915204	24.458756772271975	24.174712617776397	24.228708027345416	24.494768798601122	24.07599262871136	22.787337132033947	24.261131784592394	24.188308486950568	24.495214352524304
P13667	21.072429728279737	21.763540302843822	21.61047159114213	21.848305220386663	21.857685718816544	21.513120170666085	20.901652615227064	21.323398186345607	22.176974642415068	21.38672914988102	21.476617242709747	20.897205546874478
P13693;Q56UQ5	NA	20.16900956469152	19.193808559344884	20.093563679227103	19.578488985472728	19.708361350549797	19.74371143643957	NA	NA	20.28249956907274	19.485312073845137	19.57067190580799
P13796;P13797	24.676991294599933	24.837707857512257	24.699707152430864	25.02777909984858	24.777991997705165	24.762502456766594	24.78410375898389	24.676719779222225	24.450189649529147	24.836780165087625	24.774836005215917	24.883362559556193
P13798	NA	18.63684783184575	18.4361085983243	18.588276701558506	18.31420001254539	NA	18.03677850574727	NA	NA	18.576749614737658	17.89305918634686	18.135529551595063
P13804	NA	17.750756019768787	NA	17.4657150368918	NA	NA	18.087889225280207	NA	NA	NA	NA	18.142089898781574
P13807	NA	15.875114379299207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P13861	NA	NA	NA	15.037083267645784	15.823307898344128	NA	NA	NA	NA	NA	NA	NA
P13995	NA	17.266287276751726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P14174	22.857552717039038	22.98184513504313	23.35347302602515	22.772755402516438	23.30026968378615	23.00980730391782	23.197310233621444	22.963594961117693	22.25207767395116	23.158601191435032	22.938448567409313	23.009031391539406
P14314	22.016836602986025	20.912973282624286	20.701837716200465	20.869061628022635	20.664151260587797	20.607392790548744	20.971020969486354	20.24073911152275	NA	20.960627622195304	20.41620343404573	20.996375218844772
P14317	NA	17.51775229387338	17.448832839403515	NA	NA	NA	17.937476233934547	NA	NA	17.898970731874606	NA	17.862150418936316
P14324	20.4893683801685	20.877135237799855	20.607663766310544	20.431546465112596	20.708667454298595	20.12966057345635	21.215626528059573	NA	NA	20.784610116119175	19.98200350724731	21.037835957175282
P14406	NA	NA	NA	NA	NA	NA	18.81676155989591	NA	NA	18.45524922276934	NA	18.435908490119925
P14550	NA	16.903346015259743	NA	NA	NA	NA	19.636859785970827	NA	NA	19.797524110071073	19.057420302609962	19.612383778888066
P14618;P30613	24.22541166904367	24.18319952799316	24.095040355348022	24.300702963941873	24.17384828151516	24.512367001742223	24.363987789928963	24.244557740043966	23.939853092544794	24.22236304594874	24.234364207384893	24.346967726615443
P14625;REV__Q8TCB0	21.480399853091253	21.384646423677488	21.483457709797534	21.689333251125944	21.66598535632718	21.266410589166828	22.40517878815939	21.958475095135405	20.64786592713335	22.236866127982957	22.563755576933445	22.26787593875565
P14678;P63162	NA	19.319494530874046	20.666859558818444	NA	NA	19.990757679982462	20.0407670732896	NA	NA	19.955988049288756	NA	20.002418972589503
P14735	NA	16.30310643883027	NA	16.87204389074025	NA	NA	16.555483008446508	NA	NA	NA	NA	16.438081868023232
P14854	NA	17.949639667533674	19.838308632268326	19.486930375737074	19.09893648476114	NA	NA	NA	NA	NA	NA	17.221581087844246
P14866	23.044311487692895	23.10530258382687	23.042924434143057	23.234224433489032	23.19620085823952	23.414777025250043	23.378642396434813	23.290989387840995	25.046923952181462	23.56388514015874	23.701338603892218	23.483569402772247
P14868	NA	17.31959548994594	NA	17.745531741133547	NA	NA	20.102905631395657	NA	NA	20.100451719295897	20.22012909821798	20.011140980715723
P14927	NA	18.510695120671492	17.843986306030278	18.461583999304807	18.613440775782255	19.50154102888418	NA	NA	NA	NA	NA	17.126995165077993
P15121	21.41400840609799	20.597987332453677	21.157659468550502	20.895624301615193	20.718443196413943	20.754267273754934	20.056586397381324	NA	NA	19.200432380260395	NA	19.76004132346014
P15153	NA	16.931310647612733	17.437571878278494	NA	NA	NA	21.27938076506173	20.89645140891985	NA	20.936779710513015	21.35725424323404	21.278396280498196
P15170	NA	19.619567106983432	18.453218886337105	18.95013689091298	19.11466636526188	NA	19.188882744581676	NA	NA	19.279464326896253	NA	19.79243074369413
P15311	NA	19.791054785517694	19.331039741596403	19.54168353346178	19.948292692456103	19.775095463063817	19.645984806453384	21.300845367770982	NA	19.710087790728764	19.889731570522713	20.025300587691692
P15374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15498	NA	18.154593756593954	17.761506602337633	17.84565841176868	17.818991295240142	NA	NA	NA	NA	NA	NA	17.288161028127845
P15531	20.238952086780902	21.066922209758587	20.96255270922859	21.2555997800427	20.81820302078765	21.036646412177024	21.0971342229545	20.54350411781811	19.692252436718636	21.109279065452633	21.082694933139287	20.99104103505061
P15586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15880	21.263861979145126	21.683470670481107	21.85178646521189	21.724317951928228	21.549751670557054	21.2715344693131	22.058950790819658	21.281384742831598	21.203058413559557	21.780162987464912	21.401476339447417	21.84094421317392
P15927	NA	19.199721696727032	19.00407577780794	NA	NA	NA	19.467582686589125	NA	NA	NA	NA	18.814688869796157
P16401	NA	19.44116685152325	18.927531656455134	19.321231042604225	NA	NA	22.582032402448462	22.150052075694788	21.809704506636493	21.93524479550034	22.1611270295647	22.123879191856137
P16455	NA	18.812404879088085	17.91855342784689	NA	NA	18.296197181962828	17.70773952194893	NA	NA	NA	NA	17.594750183071202
P16615;O14983	NA	19.219377484061376	19.192848752459028	19.556939893229853	20.34970146705614	19.513481552133566	19.545499121018565	NA	NA	20.21255375091316	20.746775796951532	19.726105564900735
P17174	NA	16.98556266384835	17.51805628058542	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17252	24.405949378437036	24.357233656419766	24.261567765406163	24.370823524283004	24.19290022207636	24.07758466837495	NA	NA	NA	NA	NA	17.72094322685856
P17480	NA	16.837637360063447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17612;P22694;P22612	NA	17.158437027016163	17.4547821057347	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17812	NA	19.744753535383296	19.64473935318859	19.98317291393034	19.680831442365555	19.45479680247481	19.95512165073506	NA	NA	19.400526293194915	19.319993964615342	20.0603579720477
P17844	22.336017342142863	22.768208263753365	22.627378026712915	22.82460600882912	22.60759637993036	22.452816822140463	22.627194457857392	22.670129953994476	21.465622753914754	22.722226721033294	22.54030825290682	22.769313684181046
P17980	NA	17.996869625765754	NA	NA	NA	NA	18.586154270653694	NA	NA	18.540697052769524	19.336954477343678	18.879979261214263
P17987	22.04922878935474	22.315030131494133	22.441154597232213	22.44114416950687	22.30555955236315	22.21310066055273	23.097243038139602	22.997788770231757	22.583776967152726	23.039161954326417	22.924937232729956	23.11402149518243
P18077	NA	20.02091092570238	21.187464352047407	19.759876781247975	19.818138652833824	20.134509973117744	20.176199990238622	NA	NA	19.60665842673314	NA	19.98468096865219
P18085	NA	18.196492838379797	18.890701196791962	18.746405209696384	18.46154483039629	NA	18.769879708060884	NA	NA	NA	NA	18.406759740771907
P18124	NA	17.458544706652276	16.669655578242725	17.296418489601926	NA	NA	22.51654118865777	21.790036128210502	21.04222675148201	22.071465266708692	21.88176470055394	22.313944090866983
P18583	NA	17.271557325088722	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.25106627263592
P18621	20.138913042045747	19.905795847414694	20.070174130944455	20.088087099111988	20.25943183200508	20.133797847608005	20.057737126858555	NA	NA	19.865476769472373	19.871653328516427	20.127651582033682
P18669;P15259;Q8N0Y7	22.549508759215723	22.3843086181438	22.05082732506254	22.61978167367645	22.319950644668772	22.314053712986876	22.247183464984737	22.634400020781108	22.05714754726453	22.417274730863085	22.59152711629654	22.579361926459548
P18754	NA	16.87910942928444	18.195913215897615	17.61608286718124	17.959731147459596	NA	NA	NA	NA	18.483464368424954	NA	16.17000209117009
P18858	19.635956666570866	20.201037524171802	19.839700234664292	20.580025262515655	20.253969770181865	20.721654136106814	17.95745267017437	NA	NA	17.927344542517915	NA	17.71778203802513
P18859	NA	NA	17.56585392351623	17.04408849908838	NA	NA	NA	NA	NA	NA	NA	17.706500288156054
P18887	NA	16.262779987483334	15.867920072098062	16.30054768795835	16.144039943568245	NA	16.977966943833216	NA	NA	17.4844800482769	NA	17.53757572644764
P19174	21.89680023460551	21.828443233386956	21.853713270227363	21.593392008068754	21.256287734987044	21.78216581453374	NA	NA	NA	NA	NA	16.022866646085948
P19338	NA	18.549192539555108	NA	NA	NA	18.408042943623578	22.95232288414973	22.922159008725814	23.009595200909867	22.468221723752166	22.651134818172476	22.93570080011676
P19388	NA	NA	NA	NA	16.352979678898308	NA	NA	NA	NA	NA	NA	16.66543421463682
P19404	NA	NA	NA	16.76245372333338	17.21287020566999	NA	NA	NA	NA	NA	NA	17.205826785710876
P19623	NA	19.59768764161538	18.805879669213674	19.08681049072775	19.66370356623482	18.929723002947597	19.467698123740732	NA	NA	19.568336518043985	18.457928116560787	19.47506436474567
P19784	NA	16.582926001639578	NA	NA	NA	NA	16.834952708190265	NA	NA	17.355907094114862	NA	17.21674487717602
P20042	NA	19.465149283565296	19.460551334337516	19.252187269484764	18.95844683179595	NA	19.51811653598711	NA	NA	19.160343890822155	NA	19.215213074524456
P20290	NA	17.35265038066489	19.412632760280157	18.83033095116592	NA	18.91208907350889	NA	NA	NA	18.722077683144633	NA	18.29263396608202
P20340;Q9NRW1;Q14964	NA	20.067824025703324	19.431352587179166	20.0270970492426	19.639301191646386	NA	19.955807635741984	NA	NA	19.669769727081913	NA	19.888840416032714
P20618	21.39677297492957	20.079794680515924	19.8441055961776	20.36148395686714	21.044830513721312	21.369519765559193	19.256077568747955	21.208210214520477	NA	20.68422464868089	21.28017648188792	20.074927573782873
P20674	NA	19.105036106504656	19.606486364434648	19.475601040250368	19.09872453022516	NA	19.141598814035987	NA	NA	19.205676953367018	19.052910078677904	19.125827463645656
P20700	21.220757620341413	21.70399554286834	21.808503120349847	21.92546091682553	21.63292973231876	21.345794004321114	21.67846484638943	21.57643874629587	NA	21.71783192284404	21.751198590943936	21.907718067715734
P21127;Q13882	NA	16.590442851756748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P21266	NA	16.634090293346972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P21281;P15313	NA	18.12703117417452	17.49924250605288	17.76909092358497	NA	NA	17.855036954233597	NA	NA	NA	NA	17.31803440977088
P21283	NA	17.142454341543882	NA	NA	NA	NA	NA	NA	NA	17.221601837434967	NA	NA
P21333	19.82478288564474	22.51353095959349	22.368167944719534	22.392452447601336	22.115380277304872	22.24005147722903	22.68790942098653	20.444500509565827	22.29195313051542	22.413972342603955	21.201349468116724	22.674563589077856
P21399	NA	17.050263888046963	18.53452273790883	NA	NA	NA	16.963632181910548	NA	NA	NA	NA	17.404514550170653
P21796	20.713149136173843	21.222037189244922	21.204928414909705	21.33565190190447	21.233783510365345	20.543518918569927	20.998246877836287	21.319052529078938	20.94879887839298	21.080245126866352	20.863985287992705	21.099239196367964
P21912	NA	18.474410481771002	18.405395633371498	18.140857091930883	18.174165788822375	17.641820093166405	17.971957172151797	NA	NA	18.42280781986353	17.81070348149419	18.154119816009718
P22033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P22061	NA	18.625165236294357	17.797249119094083	NA	NA	NA	NA	NA	NA	18.516648107009537	NA	18.095528376980983
P22087	20.14275510834014	19.90646815044233	20.477125882058345	20.092927934696085	20.089047508023697	20.039675670243454	NA	NA	NA	NA	19.625388407735688	NA
P22102	NA	16.551773297713318	NA	NA	NA	NA	20.535364890742734	20.260169202390045	20.648744585992564	20.967349568151512	20.882860457196134	20.439457171351187
P22234	22.64040723134183	22.729922039873095	22.379066006158652	22.530810570644086	22.655148349130574	22.74776612635218	22.593979522848564	22.280874099505894	22.28857464044526	22.99272777896953	22.4154766965402	22.903004010910823
P22307	NA	17.0037723654818	NA	NA	NA	NA	19.66778620136848	NA	NA	19.49378314457318	20.642465618080273	19.710725064344718
P22314	22.322750441506713	21.67702338778247	21.421603433119568	21.895478479101207	21.828425134863195	22.004246579769628	21.49099945427769	22.089231899837074	21.733185255107447	21.975534550443143	22.10213247995866	21.814311388687514
P22392;O60361	NA	NA	NA	NA	NA	NA	23.441582230693456	23.041364051285456	21.444960201120285	23.022970220892716	23.091802178435206	23.36486385862284
P22626	22.854171906923785	23.23443291570601	23.378654307492553	23.50984007513931	23.195364791505014	23.048124665836514	23.4336016837566	23.542838760133996	23.394667007357647	23.34652736970495	23.07385610496569	23.46997359787425
P22695	NA	18.509102487962494	18.06815853418134	NA	18.214680639067808	18.274186542455592	18.20233394835484	NA	NA	18.54545910749391	NA	18.481164886720784
P22830	NA	16.99540421676126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P23193;Q15560	NA	18.273226338510504	17.99155674939205	18.38255016264536	18.72870113668568	NA	17.81337424031164	NA	NA	17.987770378151325	NA	18.479337437224242
P23246	NA	19.092966818042974	18.878697756359998	18.77404886181199	18.617182120467707	NA	21.422329412664823	NA	20.360719319126172	21.786551432563733	21.56583116172161	21.60913193817659
P23258;Q9NRH3	NA	17.17986114402681	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.939676147788763
P23284	NA	18.602973036209114	17.62432514326721	18.42551973187942	17.868441177951524	NA	20.842939895519457	20.809019817945675	NA	20.82217630795411	20.939818038018498	20.80408188441935
P23368	NA	19.27040875729942	19.240413549635186	18.960796524024865	18.744435325709578	NA	19.217858695072806	NA	NA	18.77063505142838	NA	19.160786405610196
P23381	22.119078295583787	21.6855872664053	20.979077511243652	21.476888081409207	22.733517082886927	22.853775147660254	19.294872370499988	NA	NA	19.32912771300996	NA	19.348178163874483
P23396	NA	17.34830241018306	NA	NA	NA	NA	22.56978388378682	22.15806842418712	20.65986969927168	22.49269633935767	22.006645040083633	22.453002788147703
P23434	NA	17.497047807599763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P23526	21.776480355646324	21.835556134048453	22.247600934634423	21.971979697485004	21.761967029754736	21.522726165645068	21.84934078419024	21.269851322579655	NA	21.611574557859683	21.57741040294956	22.008965417146307
P23528	22.922232582316944	22.99869929632284	22.695818748305317	23.158728575513948	22.996249273587857	23.15965281500765	22.86304567262853	22.750311500727435	21.88950169470921	22.98434664727077	22.744776286084118	22.909468621727854
P23588	NA	17.563005883258498	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.517013353569748
P23786	NA	15.441916455801385	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.299062817528222
P23919	NA	19.105364071604264	20.363962363553696	NA	NA	NA	19.82321172709596	NA	NA	NA	NA	NA
P23921	NA	20.52631555706987	19.626910105942127	20.61772795203862	19.90308226336417	NA	19.018350764408396	NA	NA	NA	NA	18.917578274894108
P24534	NA	20.011692395673002	21.022811048871223	20.65024175045945	19.897625132156506	20.079908290203182	20.613348079210112	20.31668796475605	NA	20.470392228907492	20.202122221303938	20.668060445080574
P24539	NA	18.02269797549466	NA	NA	NA	NA	18.352874875766304	NA	NA	17.547740817545595	NA	17.782507555940306
P24666	NA	18.46640821964389	18.357103344290728	18.473980856899843	18.72066592194184	18.454363379182567	18.74132615889281	NA	NA	18.754306308719066	NA	18.941059921841106
P24752	NA	16.31509798449403	NA	NA	NA	NA	19.185447615669652	NA	NA	19.82002708151225	NA	19.59713956602227
P24928	NA	17.335578746709544	18.26717246215223	NA	NA	NA	16.360902195178006	NA	NA	NA	NA	16.95564690148029
P24941;Q00526	NA	17.847473635905097	19.21083802094685	17.73904508373804	17.843232408336647	NA	NA	NA	NA	NA	NA	NA
P25098	NA	18.667536099926345	19.023430070201275	18.850119737222137	18.256655889106515	NA	17.658157948758678	NA	NA	17.73684021153184	NA	17.49170357880954
P25205	NA	20.597904091243088	20.720314144810164	20.524718725186084	20.241303987792843	19.28174081430608	21.187341453478773	20.724138969563086	20.01325975724475	21.150163726294977	20.95864752797444	21.143845514457603
P25398	20.681803895040808	21.709052556551306	21.894421082929075	21.909879974865994	21.827905755853376	21.47724707401744	21.77175865909159	21.367713410476277	22.912286069133327	21.74457287993991	21.7786322320279	21.881183601525734
P25685	NA	18.48751793905874	NA	18.994109723937328	17.974188119560147	NA	19.62346901280862	NA	NA	19.981392198090703	18.839812978117504	19.971334444550436
P25705;REV__O00522;REV__Q9Y5A7	NA	18.281666944568194	18.110128974425088	18.15992188554158	NA	NA	23.107435192800637	23.058409854453977	21.201177231992666	22.736541026026934	22.9762491464119	23.071599046606433
P25786	20.363319250328008	20.422693856617506	21.270527077591648	20.515449427318536	20.66629826172698	20.24137432258202	20.771953431005436	21.25588839752738	NA	20.332060352160497	20.37006377151673	20.73850945876065
P25787	NA	18.1579402389742	19.939500111143516	18.724145532487057	NA	18.59382767529236	18.892638375801823	NA	NA	NA	NA	16.965689156127684
P25788	19.70849054621382	19.972164031486365	20.219599820540793	20.487181991151644	19.99138736256722	19.768522558903584	20.200598618719106	20.18301557576367	NA	19.793258549250652	19.74372965429482	20.357991039405462
P25789	20.376552292948837	20.114074656759087	20.157959386444624	20.4797116460821	20.258246185126307	20.413780061096016	20.194217825297386	19.98009736585064	NA	20.66806868883843	20.276445831384162	19.976876779469453
P26038	22.932441613220533	22.72878212511538	23.465420626181047	23.095770715758448	22.891956172211614	22.479715137675317	22.735465507471567	22.530460543346024	22.198436581639918	22.57167180513671	22.797325495926035	22.61521230438458
P26196	19.75506391620257	18.997450324319146	18.6797167216336	18.99683102068098	18.68997060576453	19.08190332076986	18.998140323307574	NA	NA	18.856633417928393	18.744771464637207	19.05959376524557
P26358	NA	17.08972647960239	NA	16.45032707075496	NA	NA	16.986048686449664	NA	NA	NA	NA	NA
P26368	21.41436161825324	21.023268372434373	20.55397922545886	21.256621961181153	21.36333019173495	21.454956451922637	20.702043130144382	21.084850578331704	20.614074043219773	21.42110523592129	21.15935567594619	21.198266592785245
P26373	21.350456007188576	21.814433779663098	22.398056003805948	21.92842160938988	21.895277848577628	21.61731036753479	22.09896744003484	22.04051587832651	NA	21.76561441019461	21.675974748235483	22.007149938036335
P26583	21.366486796868404	22.06032181983513	22.789329597108633	22.41681322604188	22.646360836412086	22.061835257098366	22.664369899927323	NA	NA	22.14862432599005	NA	22.56695713577736
P26599;Q9UKA9	21.65335796961644	22.303923135733427	22.083245213822902	21.977397725917406	22.122825787601577	22.21761076910354	22.20793060473528	21.265663712625972	21.2942010698208	21.883320930197534	21.728118848812336	22.273543932055663
P26639	NA	19.78869372509837	19.774411682569784	19.688803230519888	20.02997041952749	19.671623043404683	19.716153087683246	19.36043350894346	NA	19.915575381062737	19.643148658434335	19.86302667372054
P26640	NA	19.151761276316904	17.859293873580835	18.469520845899567	18.217562854786866	NA	18.53463041444285	NA	NA	18.195741227020285	NA	19.131898910367937
P26641	22.670537097546504	22.741422652555492	22.631465872673072	22.693490937113843	22.625385522226583	22.792963921360293	22.820159780964225	22.52758474725467	22.09710258821273	22.887166245891905	22.55539575858468	22.80945194693418
P26885	NA	NA	17.64391734374179	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27348	NA	NA	NA	NA	17.443423043634553	NA	22.063890713497514	23.25449114555699	23.658156524990957	22.156151741510456	23.02607630970202	21.903323493592836
P27635;Q96L21	NA	17.41294212035021	NA	NA	NA	NA	21.395224695951455	NA	NA	21.133512893991337	NA	21.18214887785461
P27694	19.96524822036098	20.23043812475556	20.01667233310081	20.06259757927542	20.076321112403534	20.627564972736494	20.09096498870663	19.572062835400217	NA	20.30323727370785	19.892537031999492	20.25193623279548
P27695	25.962737870930443	25.93809216745636	23.070030708429876	26.537408429054686	26.512390610255988	26.072182048017005	21.065321722086544	20.980852119079948	21.51815122992811	21.081859204858986	20.453616039453156	20.859796501772358
P27707	NA	18.54301440807103	18.002767307671075	17.89095065495769	NA	NA	18.055332336100072	NA	NA	17.969248439259886	NA	18.60634378407117
P27708	NA	20.542322467990196	20.541252039140694	20.519618521366517	20.445216325457604	20.271987607552358	20.41740731573747	19.56423652571678	NA	19.929698370083038	19.290227743980164	20.281949785682755
P27797	25.513308556827244	22.66622670514321	22.02869417516388	22.402492477878184	22.42173856310478	23.630596907388423	22.29553909663054	22.601396992577662	22.744120732788602	22.418348297853626	22.28456097081298	22.25015113314354
P27816	NA	17.91188889672899	17.89035467276126	18.166897993354908	17.63654793860157	NA	NA	NA	NA	17.99699768211078	NA	18.20130697401535
P27824	NA	19.161031092988125	19.685370399662894	18.803568270019177	19.279697281426877	NA	20.315906641086848	19.480346827461524	NA	20.227096934391803	20.012279665495186	20.1936881685426
P28062	NA	17.6551726159254	17.688247094104188	18.42151488376397	17.992785281521027	19.188067281467955	18.63918489402228	NA	NA	17.943229890802165	NA	17.632376369575784
P28065	NA	17.834814633588927	17.661894236121917	NA	17.837972296274213	NA	NA	NA	NA	17.708032371684645	NA	17.822818447000937
P28066	NA	20.74963245461175	20.471924545658727	21.093372985281825	21.14817058028943	21.36090409962195	20.74672713760662	NA	NA	21.16321322578918	20.954484383627435	20.962980814524716
P28070	NA	17.648629479135188	NA	NA	NA	NA	20.266665348446516	19.951553378457405	NA	20.618130145436993	20.353970797220885	20.387522715301213
P28072	NA	19.49083904104318	19.362443266101486	19.689223897737975	NA	19.627949370410565	19.588420933268395	NA	NA	19.026987465686283	NA	19.565136541719877
P28074	NA	18.453511553159878	18.478874708358916	NA	NA	NA	18.629277200670664	NA	NA	18.82497015043083	NA	18.427482245130584
P28161	NA	17.1884663298137	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.41634260590156
P28288	NA	16.867444554573652	NA	16.568817741936755	16.80099540428392	NA	16.871940874153722	NA	NA	NA	NA	16.833050581801775
P28331	NA	16.68776333646919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28340	NA	17.96686236509543	17.757585545543144	18.045140562899967	18.45133006598797	NA	16.981528489412284	NA	NA	NA	NA	NA
P28482	NA	18.35556802351183	18.74227398638555	NA	NA	NA	18.661155810208832	NA	NA	NA	19.017429468685982	NA
P28838	NA	19.53724386281924	19.4552312180021	19.643345853941106	19.648724492970707	19.2938275755595	19.179398767602436	NA	NA	19.015385220752478	20.1156256171446	19.170516546314186
P29016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29017	NA	15.572878360113238	16.530577517787645	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29083	NA	NA	NA	16.042993538266835	NA	NA	NA	NA	NA	NA	NA	NA
P29144	20.332626387375633	19.354109939652268	17.99306370547717	18.90005028591679	18.98589671295684	NA	19.37031009470399	NA	NA	19.97334483039196	20.13507624869756	19.172709181968305
P29350	NA	17.393967539947468	NA	NA	NA	NA	17.27128006880148	NA	NA	17.953422856519992	NA	17.325173954413135
P29401	22.17198032258337	22.700452809799096	23.02939919653518	22.99167321338333	22.659465980719638	22.713122165178905	22.898855087979136	22.588739777467723	NA	22.814837978464993	22.62027288113344	22.866056600769188
P29692	NA	17.237166585313084	NA	NA	17.708736896431933	NA	21.462175664096527	21.400108171346446	NA	21.583501460500948	21.5698101104623	21.498260780942616
P30040	18.94959022223903	19.450933074894422	18.978058730719084	19.00879804512161	18.88985230930881	18.51148735055497	19.176317718015497	NA	NA	19.122752105933635	18.709632511758713	18.95884726909661
P30041	20.467976380790756	20.711747528457174	20.521062499296832	20.69985122487384	20.381521650140215	20.07017445012458	20.591002005139096	20.626935672269184	NA	20.421360241673767	20.278578812797853	20.42410187688346
P30044	20.69465649711287	20.952311748196195	20.496133493434662	20.568638502213844	20.490752988624067	20.908196504362383	20.8364732333847	20.362172452518642	20.36808532607851	20.869070780152043	20.50860124503091	20.844275988375692
P30046;A6NHG4	NA	17.185899019825264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30048	20.470469648567594	20.373943062767374	20.180336426727315	20.503826251790308	20.009399124680336	20.257939073099376	20.087839158647974	20.028368262511506	NA	20.31261584510694	20.182749303824707	20.145286888359085
P30050	NA	NA	NA	NA	NA	NA	20.093959427296255	20.06342518773016	NA	20.56723072209749	19.582674515938216	20.180040872711643
P30084	NA	NA	NA	NA	NA	NA	17.499869475929444	NA	NA	17.74735824220638	NA	NA
P30085	NA	17.98316823326457	18.716800611652097	NA	NA	NA	18.353249812756566	NA	NA	18.07032743043922	NA	18.04864676598782
P30086	21.45189367474984	20.784940146792728	20.6801177115952	20.812029485205613	20.671384620317344	21.275994916814707	20.580009314308136	21.8408075929298	NA	21.36085075441558	21.395653699307857	20.726763600574554
P30101	21.979051723948132	22.29796596197692	22.162630050599205	22.235866691893385	22.07833802177843	22.457405994939027	22.39621056646098	22.214641258041304	23.299545910793714	22.232454923101635	22.09734479163391	22.429238489096846
P30153	20.532959644408617	21.055328900486153	20.515923859194668	20.70085292256441	20.78976420490204	20.466766993657505	20.220715404732374	NA	NA	20.44242037903726	20.4906580405987	20.733806617091787
P30154	NA	17.418005406642138	17.131447189633093	NA	17.76291203658297	NA	17.13419974171275	NA	NA	17.14283380834123	NA	NA
P30405;Q6BAA4	NA	16.87361887980127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30419;O60551	NA	16.039261412619403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30520;Q8N142	19.0475978752998	19.20899458776723	18.56009219500398	19.237397781598247	19.216195741474028	NA	18.91445535678516	NA	NA	19.343107257749168	18.780354920617633	19.133691168610856
P30566	NA	18.36459888497952	18.142256132876817	18.326454317193125	18.24458864475944	NA	18.039266179674804	NA	NA	17.786400974893937	18.079303554084415	18.580614316099968
P30626	NA	17.2889039033221	NA	NA	NA	NA	17.808460610067783	NA	NA	NA	NA	NA
P30876	NA	19.746016130361205	19.49795421623936	19.66083307141875	19.350970044387342	19.718769845648488	NA	NA	NA	NA	NA	17.289899738842532
P31040	NA	NA	NA	18.768581452390173	NA	NA	NA	NA	NA	NA	NA	NA
P31146	22.972690211134733	22.770961199692238	23.162928937057604	23.222835800054185	22.89075160796619	22.580154711051257	22.93663205791404	23.30847528696276	23.276951107151994	22.691727993949257	22.89579305820338	22.97857913436418
P31150	NA	17.676518970998032	17.812326489001936	NA	NA	NA	18.154803144184037	NA	NA	NA	NA	18.222036498385258
P31153;Q00266	NA	NA	NA	NA	NA	NA	20.404199029180553	NA	NA	20.464365966336665	20.392395037513413	20.495061273311375
P31350	NA	18.92704963717584	NA	NA	NA	18.59945061258636	18.39964825455511	NA	NA	18.531805918198017	NA	18.942000130637684
P31483	20.59316693772087	21.4915650741816	21.194557233487732	21.018954127093416	21.305100332993216	21.70357997456575	NA	NA	NA	NA	NA	NA
P31689	NA	20.01256694562715	19.804240460463962	19.959234682658867	19.926275208573006	19.572943631509386	19.99997728682093	NA	NA	20.02540472475433	19.97759552614853	20.02868872682124
P31751	NA	NA	NA	NA	18.431733096093982	NA	NA	NA	NA	NA	NA	NA
P31930	NA	18.76828963382345	NA	19.100766137479454	NA	NA	18.347657317455713	NA	NA	18.6056893439361	NA	18.57303006851785
P31939	21.761103003539077	22.290465420699945	22.219513614867743	22.301611158822254	22.143104999928852	22.02954310011666	22.21823038736717	21.96361484733074	20.762821489483702	22.163426671535206	22.00805174372146	22.415342377507994
P31942	NA	NA	17.222263908418448	NA	NA	NA	NA	NA	NA	NA	NA	NA
