Name	t00_B_Rep3_OR9	t00_B_Rep3_OR8	t00_C_Rep3_OR8	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep2_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR8
P61313	18.112691464311	17.81009198417345	17.619514582224458	18.451056220462675	20.597987332453677	21.08263926506026	20.895624301615193	20.411330113730173
P61353	20.4998269366389	20.377643645322006	20.819291633999917	20.739672559912105	20.711824453730642	20.76434584642317	20.817735196935594	20.14350170554551
P61421	NA	NA	NA	NA	NA	NA	NA	NA
P61513;A6NKH3	19.568601518606705	19.35788743845458	19.750835163293864	19.24208344901033	18.610254375569767	18.046485010135612	NA	21.051471826597634
P61586	NA	NA	17.28387823300203	NA	18.979645790021422	19.548106309397554	18.86696590778984	19.013031875424623
P61604	23.35363740235151	23.052361555805607	23.230822078130988	22.815159343050528	22.951008912472226	23.661497629068357	23.346093648626116	23.148824540942485
P61758	NA	19.133206994011253	18.904823510321314	19.10331583098673	19.15343877616062	19.292892669028426	19.023818710356657	18.845882468389448
P61769	NA	NA	NA	17.38311812191511	17.76967961326622	NA	NA	NA
P61956;Q6EEV6	NA	NA	NA	20.306356711611112	20.169681784183787	21.334428267457866	NA	20.408657313260463
P61960	18.080902066255668	18.533435260105605	18.03348470812313	NA	18.8450909845941	18.225684640274764	NA	NA
P61962	17.150299274158137	16.8412555046235	NA	NA	17.083366593805977	17.102888725912145	NA	NA
P61970	17.27702252538676	NA	NA	NA	18.34830241018306	18.814128466710038	18.370807789996995	NA
P61978	21.976870462433112	21.983875593654968	21.852450710077274	21.962879373051656	21.87019043020721	22.321284379518907	22.29247569267526	21.7083333476913
P61981	25.745979492698144	25.96869096585295	25.952138311376103	26.09873821597631	25.617996920559598	25.929039348570363	26.176754173033345	25.99304520079093
P62081	19.22149270773716	19.332341615823776	19.03193473651897	18.79794265706864	20.063610719990123	19.983545986729418	19.563324364846785	19.427324701986585
P62136	20.334657043475918	20.255166106857367	20.3114256035307	20.30828044778296	20.389223123586483	20.403551106923842	20.346520418349947	20.25780847190689
P62140	NA	NA	16.54448255703475	NA	18.30012156557357	NA	NA	NA
P62158;P27482;P02585	22.500014165896303	21.962708338006433	22.84300604758717	22.347032116195813	22.331294107249562	22.214189450217482	22.232695742218375	22.519409447493224
P62191	19.55325632283785	19.390422646569323	19.2203186721923	20.05486887015358	19.454909371003893	19.666767334168483	19.619212224505752	18.81419725095681
P62195	20.193727213298423	20.28249570275927	20.033589730692942	20.078106057338918	20.109410642219707	20.22357382797169	19.924496488754997	20.299579688193326
P62241	20.847402464103592	20.532352383025938	20.508003924400256	20.451907276713545	21.827023537306154	21.994320557057385	21.898319362935275	22.3694668919779
P62244	21.33654538803987	20.9024713825039	21.08218642889277	20.601907654688333	20.73305216926417	21.551422336110626	21.158986754225154	20.62186286431332
P62249	21.480316112801457	21.188279691431276	21.90785595721763	21.540495744537974	21.485863513332575	21.70401613680741	21.586272469103214	21.190041347288066
P62253	15.946371386434539	NA	NA	NA	16.20354742428742	NA	NA	NA
P62258	25.006890944612653	25.20340001197767	24.99078949765881	24.997884254501603	25.000014908811814	25.0086468342287	25.213171296746772	25.201022159181278
P62263	21.28037277161385	20.807272176443213	20.565880593947128	20.523023841377693	20.81066765211464	21.38342630710065	21.187435607442303	20.9024092926404
P62266	18.2154167560786	18.425189994145075	18.178117158023806	18.34489389961706	20.284504022421928	20.641978178348936	20.60725945112972	19.964412569816766
P62269	22.100370856656955	22.276643642140264	22.25390841742256	22.213888837671565	22.233843776393158	22.429134918976985	22.278565263824078	22.15228540486021
P62273	19.14079672325398	18.66094014736565	18.68913741430913	19.015794512559765	19.076859098139927	19.379226230605077	19.70347074527809	18.510524766874454
P62277	19.9707366316818	19.490740100716135	19.962281195990652	19.456636953916775	19.455129955333497	19.452538728126015	19.388095521721354	19.563741914584163
P62280	21.007812920750865	20.973364598796355	20.44908661384476	19.98776679915829	20.279530278936235	21.129205448833957	20.836086451886004	19.781768711320886
P62304	NA	NA	17.83730190827057	16.962662246850496	19.838764906069173	19.67265585986867	20.258664153306995	20.901678370018175
P62306	17.71417770530342	17.71778203802513	17.874597657930813	17.758181010383026	19.716555159590854	20.429207995811232	20.169577721190315	20.07862924103079
P62310	19.37126637357837	19.140428514898364	19.23372744069595	19.583156854283047	19.789160413752278	19.602120022942536	19.71925997105997	19.906320738459755
P62312	NA	NA	NA	NA	18.167709051518926	18.17075347308125	NA	NA
P62316	18.360850944257237	17.904756744903402	17.528921750884695	18.52037087942706	20.1042627507955	20.801929470580994	20.725589934669216	19.72224327984835
P62318	20.49588949890228	20.384779658518784	21.759036161630135	21.38071284308701	20.944673414640327	21.155592598908335	21.320688124959283	21.63265107241356
P62330	NA	NA	NA	16.386035605297405	NA	16.689088613269448	NA	NA
P62333	18.641902112839897	18.831559177363452	18.828249201046617	18.92760551050518	18.86772075832325	18.494228514282767	18.582708537550246	18.480765438365353
P62424	21.627895047918056	21.51749575478652	21.50578181096805	21.472021373701523	21.43406901556368	21.54631068399818	21.50315649913138	21.36483382841738
P62487	20.1461899820242	20.1936881685426	20.0827574791638	20.210521187335765	16.744933973760226	NA	NA	NA
P62495	20.203417509080356	20.07555770921149	20.319631345088844	19.789168644224382	20.186829090798206	20.40057258744136	20.305073562631762	20.021372970735285
P62701	21.765394677654402	21.552363861173053	21.764780880281666	21.119596894736762	21.496753182347106	22.007072912283128	21.700101714507404	21.668025707353245
P62750	21.646704564785328	21.788715620760318	21.64598838371686	21.510035037736873	21.638491735136945	21.787826619623694	21.611482605080838	21.304565009094965
P62753;REV__Q9Y5R4	NA	17.355544070759958	17.865186698004734	17.288840070201005	21.828443233386956	21.84452558866886	21.593392008068754	21.583410306457772
P62805	25.225714567079816	25.298535009963793	25.373196614141712	25.576985392478214	25.187043531024372	25.431599218736054	25.781831708133836	25.09035172605533
P62820	NA	NA	NA	NA	NA	NA	NA	NA
P62826	NA	NA	NA	NA	23.81649202434062	23.85768935406105	23.696862871399794	23.886113500579256
P62829	20.60618699673257	18.867720170319668	19.278216435042697	19.64753434037109	19.408430673615463	20.320050083461574	20.448642458935907	19.621365726113744
P62834	NA	17.514189929299704	18.20745920669384	17.383361470999077	16.470116602808865	NA	NA	NA
P62847	20.1882767291882	19.70226310382305	19.1650899391339	19.88209245570111	20.18760369218105	20.18011690310798	19.97063065688812	20.253575510897633
P62851	21.44491637607847	21.832208127765437	21.689129080595276	21.828029610560183	21.78891979626752	22.006648556606393	21.760677566704196	21.56210536185914
P62854;Q5JNZ5	19.77343286205708	NA	19.061901461034612	19.476619146113293	19.67252470434125	19.91367408909288	20.24178633327155	19.570288021912546
P62857	19.5332708061517	20.173933720794206	19.04016465206487	19.702317899013472	19.41855223559616	19.23979686030455	19.69928328730409	19.433102747900527
P62861	19.685275729103488	NA	20.025823733434635	19.925768852025563	19.771097785855595	NA	NA	NA
P62873;P16520	23.98665739133114	23.751166583984208	23.979249233468742	23.809737511216117	20.201037524171802	20.35954436354117	20.580025262515655	20.861798625124464
P62879	NA	18.011878608756493	17.770565826695652	17.78021774197771	17.804722303749593	17.812485969151176	NA	NA
P62888	21.1986958527663	21.051416938307415	20.757526858528685	21.125185446725485	21.089300200265484	21.2486909613227	21.202130509014772	21.514852070200256
P62899	20.902760134129917	20.848411480677612	20.63672802042138	20.711602277248115	20.513398567836433	21.21416117677053	21.23246485559855	20.668584366804446
P62906	20.40533128004013	20.750870737568555	20.501849274718314	20.55361988416302	20.70966899411487	20.403650285079515	20.193734817282362	20.20723951604662
P62910	20.34792786244772	20.267682945295206	20.425669591509074	20.435572504092722	20.27401844399852	20.833855884864143	20.777154772679815	20.637576151708345
P62913	NA	18.932737298339926	19.528306993841564	19.500970916289976	21.275007964668937	21.28144243496135	21.15545938072983	20.98035411368579
P62917	20.762237069403287	20.51210596994308	20.47860495324262	20.099617875166203	20.218792989449945	20.873851652696267	20.97153015743435	20.280926536940854
P62937;Q9Y536;A2BFH1	19.583997183236587	19.644114539676867	19.49816286888325	19.64107000523525	24.859918402271745	24.99225286172591	24.96827546207927	25.14228782009515
P62942	NA	NA	NA	17.85330630171788	NA	NA	NA	18.319330863884836
P62979;P0CG48;P0CG47;P62987	22.23505950731821	21.658250433156795	21.721840358064714	21.812827440657045	21.739027949638142	22.42947591253902	22.497859296758214	21.37698046504996
P62993	18.429064950221537	18.843269862939753	20.1547711000126	18.751346700487847	19.15807574358827	18.925105612032446	19.17588317447177	18.715305078007738
P62995	NA	17.636823539656767	NA	NA	17.065080755404658	17.415679479831567	NA	NA
P63000;P60763	NA	17.445885268151635	NA	NA	NA	NA	NA	NA
P63010	17.72293069992431	17.630044685302003	NA	18.26019557269773	19.77906381922142	20.095220987600626	19.989608331702385	19.497522480464013
P63104	24.87429099352151	24.521756139976798	24.712717590183104	25.082359214966264	24.547633246280846	24.622989855199307	25.076428117430204	24.966729450465216
P63151;Q9Y2T4	NA	16.734604788642372	16.95320482775771	16.916886575357662	18.633310739091215	18.422077773248738	NA	NA
P63165	NA	NA	NA	NA	17.31959548994594	18.462589197108805	17.745531741133547	17.66959799607183
P63167	21.09325284107208	21.008965417146307	21.039681067860595	21.239990940217147	20.903305598539397	NA	21.94634087779822	21.54123216137932
P63208	19.03804117816858	18.592779480201354	18.52813928735595	18.25594909641629	18.538892468918974	19.212905276938343	19.368372152324277	18.822160857322075
P63220	21.13405683260336	21.143845514457603	21.205060013593524	21.101406404034183	20.204321851832965	20.810557382080887	20.756107124236145	20.606784000930247
P63241;Q6IS14;Q9GZV4	21.7204260761523	21.610567477391033	21.541854570518623	21.820448549322393	21.580611055706534	21.5784706120128	21.87598850371225	21.565985687704973
P63244	22.92865418609005	23.01033376798102	23.012731285107687	23.150248204206015	22.778766436187652	22.8798527697693	22.81927341548508	22.848149099221274
P63261	20.579769541312448	20.916045131276796	20.497953563412068	20.923400008522854	NA	NA	NA	NA
P63279	20.103947533520795	20.273516471241926	19.725964938367014	20.388260270411916	20.03929574247558	20.250511745056087	19.80972539115195	19.993516915009288
P67775;P62714	19.183551804731266	19.728639761048193	18.98328524169252	20.23454965923826	19.913575367229626	19.06383468302502	18.99873287882575	19.535240773207285
P67809;Q9Y2T7	21.37844344233271	21.803701617398808	21.42761894329091	21.351003589142643	21.229901068187957	21.590064911957292	21.495768625563294	21.67736551305952
P67870	19.156322564759982	19.00233943924838	18.7895017741591	19.11122223996354	18.68613550697465	19.149786122367402	19.148268507048883	18.798608164003774
P67936;P09493	20.83037975291913	21.23989994196132	21.023181676033122	21.85507666840351	20.915046072648657	20.96619125211756	21.08840607477954	21.121007332735637
P68036	NA	19.163681526163767	18.229355738235082	18.281851748102465	18.468558640238136	19.039200328397044	18.912930414265134	18.48783451956178
P68104;Q5VTE0;Q05639	24.80423563639814	24.752644906729497	24.525996986189572	24.724765736173012	24.65669788450373	24.956531054307213	24.88272596848146	24.6985403846027
P68371;A6NNZ2;A6NKZ8;CON__ENSEMBL:ENSBTAP00000025008	25.19246789388931	25.03911259987868	25.134923822844314	25.280322613274652	25.169436740439522	25.268240308108922	25.35735399148796	25.397320124487436
P68400	19.187835150691196	18.776195136202098	NA	19.061854070405403	18.90485409652694	18.807697134279437	NA	NA
P68402	18.556698499953246	18.450245513377325	18.993984058968305	18.877435258196265	NA	NA	NA	NA
P78344	18.843276265055483	18.93056552888244	18.236581347419673	18.854155178335063	19.066958293221823	18.911667016022243	18.443903886070267	19.024572418740355
P78346	15.909364045839126	NA	17.023208120572	NA	16.324384938387688	16.690910198159038	16.299719267010587	NA
P78347	17.21249484107295	17.29302414729897	NA	NA	NA	17.094459340323212	NA	NA
P78371	22.526770578873442	22.370908589277455	21.953877828512766	22.22326532293704	22.254849880888862	22.459553734000792	22.552151430626267	22.681629681448932
P78406	18.48907677534342	17.45946750969465	NA	17.64115480430428	18.48751793905874	17.544242948112796	18.994109723937328	NA
P78417	20.43285539384701	20.30028822686865	20.96517471645429	20.104915339532436	20.66045917892947	20.650946073688935	20.494998880291796	20.517621617682103
P78527	21.04626974361938	20.938318760290446	21.36384275065629	20.69258066748538	21.113841813788774	21.08832696285222	21.037905294286197	20.982360403417893
P78559	NA	17.639485276419304	17.824065803867637	17.481495973295186	17.61874684392084	17.968123936568098	17.718683140249126	17.07422485300102
P82650	NA	NA	NA	NA	NA	17.110686042775953	NA	NA
P82930	NA	NA	16.71179290326765	NA	14.562214251065132	NA	NA	NA
P82933	21.638011177613325	21.726001214602984	21.59446042490319	21.357624315133016	15.821484741902202	NA	NA	NA
P82979	NA	17.628602642493696	17.797038038056844	18.16111098434137	18.606949230846098	19.357313512706078	19.449218785747746	18.721083703562634
P83731	20.006495631542393	19.850931266743835	20.28872615124941	19.906002716592983	20.17046564458932	20.115828654211555	19.812724629656145	19.734477826584055
P83881;Q969Q0	18.499527319277757	18.171389284436444	18.326676859261287	18.281590658331428	18.193411002154555	NA	NA	18.27630990887048
P83916	NA	NA	NA	NA	NA	NA	NA	NA
P84085	17.27789630352557	17.50815307181178	17.200273014771383	NA	17.824948268950543	NA	NA	18.083948366817545
P84090	20.890672426307574	21.56030938074619	22.089339937027276	21.573484881951128	21.792124734439582	21.46234164346246	21.655719335783473	22.078952563019747
P84095	19.93891068360901	19.563214803931444	18.98952457787004	19.484032231186745	19.645765551473843	20.21229390310569	NA	19.97889953950017
P84098	20.810665274958765	20.469110598588404	20.35934592654816	19.828200937416973	20.068424923309117	20.795896867014235	20.662890635410328	20.189622228973143
P84103	22.657193874885536	22.65997410846496	22.609267642407126	22.537378223145662	21.062163320780797	21.194060547728682	21.081179954771272	21.122137282786262
P99999;CON__P62894	NA	17.502840649871363	NA	19.16705966660784	18.008188884745245	18.839482897040185	18.661896512545184	17.821449949316552
Q00013	17.460460839212526	17.395417929925095	18.406820567655615	17.998688608566663	17.466298790541963	17.342904145302768	17.300212851663005	17.67268603096739
Q00169	NA	16.20599255027445	16.42454076281088	NA	16.589773294478803	NA	NA	NA
Q00325	NA	NA	NA	NA	19.44633564895706	19.666535921122936	19.50497367632658	18.994202769569817
Q00341	NA	NA	NA	NA	17.084982952474746	NA	NA	NA
Q00403	16.706669719549954	16.27622927021586	NA	NA	16.412624127645117	16.550491033571568	NA	NA
Q00534	20.207091997003406	20.088477639857967	20.118594894350345	20.104915339532436	20.45034306081125	20.50002874956781	20.41169858921357	20.303790645292587
Q00535	17.444050567382664	17.53933091908981	17.86199659260565	17.482783586752234	17.086407648967196	17.15443788666689	17.17595521497084	17.25247519684337
Q00610;P53675	20.24891217269803	20.800274696267838	20.635777087382202	20.95423699112153	21.763540302843822	21.680265361940833	21.848305220386663	21.74835868194028
Q00688	17.80693200859892	17.754448379130405	17.62496161968354	18.197917140340735	17.865786220691426	18.014112035361116	18.024218906858742	NA
Q00796	18.28451977916262	18.8734134595254	18.473097923797987	18.939873234563542	18.388896010213628	17.427355574149274	NA	NA
Q00839	23.47920066053171	23.645108233703983	23.490752115386094	23.518322553099654	23.510305972781055	23.55379265259674	23.59705073861401	23.47086043237347
Q01081;Q8WU68	19.93226613511808	19.862617821051412	19.3897950740282	20.073086236544146	20.125322667677125	19.937981990115986	19.627594379000165	19.812953816239983
Q01082	21.835915654461765	21.90548701341355	21.464359586720285	21.805809032778644	22.055419835240997	21.894112060398925	21.835934485272823	21.924346468386076
Q01085	17.413126902424157	17.554526124117576	17.276620042752434	17.464651573262376	17.819304383340096	17.646745646693468	17.234772060697495	17.537689243818292
Q01105	17.40890534870568	17.390402387555234	17.43996347596958	17.067241277978443	20.720414232153765	20.885118865145543	20.75827387564351	20.619642171449755
Q01130	20.420346541275887	20.845828187508882	20.61443312240311	20.45788916801853	20.59648825532659	20.46272247763372	20.53561413014367	20.634411960024927
Q01196	19.592099363254	19.76004132346014	19.866970670025797	19.755864734842064	18.401617865653094	18.296742709969507	17.920832935517936	18.106401824484713
Q01469;A8MUU1	22.672142485506207	22.690385833785605	22.38163961365733	22.343258184872482	22.48936792828448	22.59293811365223	22.42378161792338	22.89348501839057
Q01518;P40123	21.0814151490838	20.934641864877694	20.6900871422725	21.035967125878063	20.94447702717615	21.291874970280958	21.163111342394238	21.208008338362113
Q01581	19.586291546062537	19.492458797923728	19.457780707113038	19.23508909372476	19.424647582768046	19.462703438312566	19.48615589910215	19.706610247140198
Q01813	19.959343662496284	20.034015446968308	19.751362064367704	20.209377824586994	20.19664675751433	20.09632588961336	20.401260545796596	20.760543986433355
Q01826;Q9UPW6	NA	16.51276125302684	NA	NA	16.789466596158178	NA	NA	NA
Q01844	19.041209588287987	18.638291514718247	18.473678602027153	18.240405206937723	18.409796970023372	NA	NA	NA
Q02218	NA	NA	NA	NA	NA	15.756293943017718	NA	NA
Q02543	20.76028447315892	20.588882946750854	21.187291814308818	20.59667005575768	20.629113402821083	20.927742512969985	20.9138090129724	20.772347373325374
Q02790	21.3682234793531	21.71613418514365	21.21765194164922	21.23982296035541	21.37204596363214	21.4973360275513	21.06959404850692	21.439552847195095
Q02878	22.680488669883637	22.259969680337207	21.957826244927034	22.283232562127324	22.104731500711374	22.710825341431928	22.722757215809665	21.746324539365276
Q02880	NA	NA	16.664968400357537	16.7765785426555	NA	NA	NA	NA
Q02978	18.70400666151822	18.69335714637031	19.734227355206002	18.629302568752777	18.578039218226813	18.641877287056133	18.55350600233099	20.013275503036688
Q03252	NA	NA	NA	NA	17.977855750391207	17.771510990990294	17.688769571842933	17.551995347225976
Q04446	NA	17.221581087844246	NA	NA	17.04108466838165	16.416686245427826	NA	NA
Q04637	NA	NA	NA	NA	19.87754675053121	19.58313703404947	19.548413990598767	19.429577850939268
Q04760	20.172975363200674	19.836519584608652	19.980509571337105	19.644119635947693	19.93548006055771	20.10659770647834	20.02988974918445	19.934851880372698
Q04837	19.42725459557619	20.145647006938372	19.94633198960372	19.057590769087085	19.91944921468845	19.71103773731724	19.76363661408501	20.33108346799662
Q04917	20.157865998683395	20.456296835068674	20.508192882493635	20.756052679568327	20.339706347065764	20.13996117738627	21.197997893639858	20.815439614900875
Q05519	17.809713982711052	17.43531946670061	16.989172638300612	16.940672687251713	17.51951120638416	18.230657524618998	17.879553786587017	NA
Q06203	16.884934520600194	NA	NA	NA	16.458647391139486	NA	NA	NA
Q06210;O94808	18.506701017736354	18.300115696966397	18.089718779440297	17.908400274766862	17.794472927030952	18.663971364577904	18.63953727246932	NA
Q06265	20.846666507835586	21.058637937132016	22.897127813722587	20.41091719351964	16.48015197562401	NA	NA	NA
Q06323	21.999659375381576	22.157897364623516	22.25613217101108	22.13972321132077	22.07758758424238	22.149040919466636	22.092196481981937	21.811748216011658
Q06830	17.024751041249658	17.126995165077993	NA	NA	24.357233656419766	24.320588576489108	24.370823524283004	24.261843945254938
Q07020	20.76215901627259	20.8376790205966	20.77309978434879	20.56457052436951	20.26156555343156	20.7949897968549	20.835022349284024	20.332060352160497
Q07021	17.319057449899212	NA	NA	18.232502469243794	17.77192440986824	17.0763567892279	18.729816343357278	18.39947044297687
Q07666;Q5VWX1	20.09542291374336	20.126192471880593	20.21308049574372	20.021512506742248	20.112094292630843	20.27576433556164	20.158196885581887	19.713940071694168
Q07955	20.612608241125074	20.966450386710015	20.9448669349137	21.060649949631035	20.908348933888924	20.641894102761576	20.625134090862353	20.891774497988983
Q07960	NA	16.84315144909794	NA	17.335533857251104	16.647021230868305	17.47970034386345	NA	16.66595247995214
Q08211	20.959411744657686	21.39339763126013	20.617939491952395	21.011510774699193	22.980520822291986	23.000743606614122	22.80113385305158	22.938241714831975
Q08257	18.383110272979426	18.626299253003232	18.4336900157895	18.6504861039724	18.707587460844167	18.94838047651333	NA	18.243180812974643
Q08380	NA	NA	NA	NA	NA	15.831141794025163	NA	NA
Q08722	18.488057749621756	18.336111993008167	18.05490778225384	18.5876342663343	17.98688553719313	NA	19.190291487703604	17.93770700705339
Q08752	NA	NA	NA	NA	16.92155263777844	16.873507976582154	16.93082848719738	NA
Q08945	20.976870462433112	20.970182754428226	20.782894617622322	20.84392080846067	21.058961827342017	21.06938431195436	20.983378743683282	21.05988253384188
Q08J23	18.89996763279817	18.93873442273007	18.094609532161407	19.443860235361047	19.16344052047988	18.950092713093078	18.77096804522705	18.72058645684379
Q09028	19.193727213298423	19.23470740787784	18.818651851162908	19.29945292808547	20.987876896776058	21.284946282505658	21.221571291603176	20.877793853665786
Q09161	18.36509192763892	18.47047198448435	18.64623737663947	19.131235506086274	18.618024626441546	18.34141384326287	18.796619714041526	19.03049549162575
Q10471	NA	NA	NA	17.87452406997244	18.206179657316	17.29537498333663	17.762517688175926	NA
Q10567	NA	NA	NA	NA	16.387679267322476	16.551637166732853	NA	NA
Q10570	NA	NA	NA	NA	17.66232321889774	17.208483966804607	NA	NA
Q12769	15.68770071201649	NA	NA	NA	NA	15.748068749467409	NA	NA
Q12788	18.09331488846864	17.98829960272957	17.437346233485513	18.17115282164872	18.066380849483394	18.033058795659066	18.10558989977976	18.69462560905071
Q12824	NA	NA	NA	NA	16.651134772041388	16.439727424770048	NA	NA
Q12874	19.429143609784333	19.6557242636427	19.64221388747461	19.654776462368307	19.755151976428138	19.5233461726624	19.165157126298062	19.732111566931444
Q12904	17.83694618008921	17.161308906083427	17.86960573019377	18.015166502955385	17.924901131096476	18.144027420705633	17.313371416441242	NA
Q12905	20.34678323795479	20.54569384344192	20.962005319703188	20.127971625511627	20.50445612310613	20.170590294699203	20.177994868992236	20.481489560069903
Q12906	21.58511834709455	21.779695133402043	21.58042100946948	21.79517887991299	21.62380862084889	21.751233520719964	21.6789922146179	21.54352993232233
Q12931	18.96268950110865	19.232946040685768	19.14226105404046	19.344456501546006	19.3691517339756	19.139651578508726	18.84876471219448	18.98975263186847
Q12996	NA	NA	NA	NA	16.58789687925958	NA	NA	NA
Q13011	19.448364722176535	19.660839373528976	19.592911179001195	19.42211360558372	19.558598617732258	19.72477285618445	19.646884551483446	19.7302519888416
Q13045	15.865232806882416	NA	18.315059162162708	NA	17.19367541765596	16.96258740378682	16.985558735559202	17.422074018080608
Q13085	NA	NA	NA	NA	16.767253672094725	NA	NA	NA
Q13094	16.87376551003199	NA	16.61769432328142	NA	16.78981643935778	16.943613573611287	NA	NA
Q13098	17.231833354328266	NA	NA	NA	17.274643483379037	17.18891364016808	NA	NA
Q13123	16.324226734850157	15.73656960085562	NA	NA	16.48363062907709	16.379605444497663	NA	NA
Q13144	NA	NA	18.10354141409717	NA	16.870204215388505	NA	NA	NA
Q13148	NA	NA	16.700327716774193	NA	NA	18.648654926347355	NA	18.468221723752166
Q13151	19.792788273589263	21.07744646580798	NA	20.624558293773582	21.291623870782978	20.628887631557234	19.44506009942714	21.941196854335715
Q13155	18.054732072106393	18.8421445388366	19.754981299789947	19.153569137786377	19.11337601507914	18.455488516541926	18.37549948532172	18.783515488724376
Q13162	21.709295483923675	21.60913193817659	21.243873073307288	21.551726524152578	NA	17.307553290700426	NA	NA
Q13177;O75914	19.349237862863117	19.34753133237408	19.59385517050602	18.511009784676734	19.166497174148013	19.10137311005974	18.846171563197274	19.114928101724367
Q13185	NA	NA	NA	NA	19.436445049785064	19.695405514161614	NA	19.12320364582945
Q13200	20.231991170058425	20.09396175720028	20.10766251071889	20.207202935788793	20.117911150123476	20.26946529571665	19.972014271687648	20.00036083221245
Q13242	18.37267806272138	17.974527266702154	17.968721686675462	17.984802877488395	19.46242695809591	19.06275484961212	19.561983578637438	19.044654808354352
Q13247	17.952382350244804	17.28214633962864	20.659109128769142	16.681095633411328	17.30498415100098	19.577908219464554	NA	NA
Q13263	19.94194590428479	20.230028282865135	20.00695949635885	20.050533769110867	20.4683947379744	20.242882222939116	19.7251961501956	19.940983432647286
Q13283	17.249847671514484	NA	17.952593998647924	17.404377241286912	20.54560623170522	20.616533161791473	20.799926788590582	20.418603791335606
Q13303	NA	NA	NA	NA	NA	14.099170185458727	NA	NA
Q13310	18.97249181747983	18.907562360069353	19.152548558275264	18.525377941196766	18.706877511089466	18.587561436381854	18.81039070887571	18.704013346778254
Q13330	19.17808607100894	19.12109835074928	18.821999949766738	19.087546080035906	NA	16.180140062004547	16.26986282743696	NA
Q13347	18.676273979197198	18.938872950267832	18.814746075400993	19.34262215179377	18.20674744974969	19.276284405275753	18.575772577633295	18.875457962704452
Q13363	18.171283438015	NA	18.402679555859063	NA	NA	18.06119645629483	18.992501747886777	19.308849676491157
Q13404	20.13345352266236	20.19415246818162	20.33099880703166	20.078607080105158	19.87672360765557	20.16930753622244	19.849863885525025	20.191058699427913
Q13418	16.551736269209798	16.605959991146385	NA	16.303487720928164	16.29170621404038	16.347662792810418	16.265500307557822	NA
Q13423	18.05773689209343	18.301322973221694	18.549412085646487	18.13364844366312	18.317130069405223	18.47710133377916	17.85834298016367	NA
Q13427	NA	16.929227428578546	NA	17.460736314928283	17.31190239384143	NA	NA	NA
Q13428	17.50330542992545	17.544292399870123	17.712842613211834	17.348720679157573	18.5230226111281	17.654701029788846	NA	NA
Q13435	20.45494707811878	20.697178379437233	20.720250835858728	20.37873080467417	20.496619241884893	20.176987034369738	20.08156455379809	20.73212801267968
Q13442	NA	18.040459122021336	18.447510974053042	18.599587998483546	18.010492150145467	NA	18.32485250105195	NA
Q13526;O15428	19.334950948348336	19.57761031122091	19.3955879280108	19.779740234953127	19.816331050191174	19.792871079326048	18.572091347842637	20.1795266876575
Q13547	19.219038100525058	19.504282923588786	19.532121705089494	19.59386887525819	19.26614061136363	19.444135234348302	NA	18.93933190457107
Q13555;Q13554;Q13557;Q9UQM7	NA	NA	NA	NA	NA	16.15875037285155	NA	NA
Q13561	18.67052982040059	18.71816949473241	18.3501835255687	19.058556190381058	18.973730210931954	18.59664739042082	18.25186835626962	18.455567988764145
Q13564	18.461114922023327	18.468016724555028	18.674159293609762	NA	18.244714732835	18.130476408535962	NA	18.405464027442264
Q13596	18.118556483734352	18.213725441391798	17.346848789002966	18.274392110601035	18.50200277116197	18.42434763896143	18.24419321334191	NA
Q13601	16.362227542103227	16.095707310969154	15.927550763248297	15.881558503769948	16.46640092462865	16.786861232464467	16.081713237939546	NA
Q13617	NA	NA	16.26650407429755	NA	NA	NA	NA	NA
Q13618	15.537665900631962	NA	NA	NA	NA	NA	NA	NA
Q13630	16.613802560989097	16.60679722593585	NA	16.812322953120546	NA	16.875225539038546	NA	NA
Q13685	NA	NA	NA	NA	NA	14.654060875197262	NA	NA
Q13765;Q9BZK3	NA	NA	NA	NA	20.5931513854664	20.46138911798161	20.392400779769268	20.852448559204632
Q13813	21.7328661104694	21.972451382901088	21.90380409508985	21.991463158804695	22.009378529834756	21.95391751392625	22.041797607844217	21.968292334957106
Q13838	14.807803464403667	NA	NA	NA	19.51113720680678	19.17552410197375	19.415384988610477	19.51142576237823
Q13867	18.55831762590325	18.46251560754113	17.980754698351692	18.026325180051938	19.3265848465066	18.949929730466984	18.678534654649724	19.04967821691107
Q13895	18.572488120466875	17.756398945154366	18.970121575427417	NA	17.94325882784735	18.763897806880415	18.767689444651978	18.476805703848896
Q13907	17.268607218750468	18.155503284402222	19.052707190024936	NA	17.981280456342773	18.078197183778805	18.50592916681841	NA
Q14008	17.854507181253958	17.52957724409707	17.582881062473056	18.028349505577708	17.874333833996083	17.431719587755552	17.39601306669642	NA
Q14019	19.768747423077127	19.436320663470735	19.49858138874983	19.480150325863423	18.06165638779934	18.400334040020383	18.104126796851965	17.95048561177469
Q14061	NA	18.15593236705002	18.676649658664587	NA	18.211281762465376	NA	NA	NA
Q14103	22.130493651546324	21.198092993718685	22.653951998358554	21.535486223595097	21.813573816868313	22.5114630953583	21.926710142579438	21.621197015295692
Q14137	NA	NA	17.994038028818146	NA	NA	17.169820776487548	NA	NA
Q14139	NA	NA	NA	NA	15.700124812391364	NA	NA	NA
